sale_id,transaction_id,listing_price,sale_price,sale_date
3750,3750,18856259.67,18001261.42,2023-11-28
3751,3751,13382031.44,13108396.74,2023-07-23
3752,3752,9587100.32,9291020.88,2023-05-11
3753,3753,7526.56,7046.75,2023-11-17
3754,3754,7603272.74,7105717.81,2022-09-22
3755,3755,9442.64,7447.84,2023-05-05
3756,3756,8322.12,6744.52,2022-10-01
3757,3757,2961.11,2474.56,2023-07-24
3758,3758,9425.23,8131.71,2024-01-09
3759,3759,9098.36,8813.34,2022-11-15
3760,3760,5605343.25,5224914.26,2023-01-29
3761,3761,4217440.91,3293993.93,2022-10-12
3762,3762,20276392.35,19696461.94,2024-06-04
3763,3763,9477.17,7846.98,2023-10-03
3764,3764,4613442.42,4261000.4,2022-11-21
3765,3765,19949642.08,18855757.7,2023-08-15
3766,3766,5206.42,4609.81,2023-08-05
3767,3767,16162969.55,15343361.94,2023-06-05
3768,3768,1768.65,1623.01,2022-11-23
3769,3769,7246884.71,6372783.62,2024-02-26
3770,3770,16635856.76,14638916.03,2023-03-25
3771,3771,6650.65,6144.71,2023-04-06
3772,3772,7271.44,7067.06,2023-04-29
3773,3773,23342354.19,19631622.07,2024-04-05
3774,3774,5217.25,4604.48,2024-07-03
3775,3775,14686814.28,13442828.63,2024-01-22
3776,3776,10004377.83,8006510.07,2024-02-02
3777,3777,5937083.69,5613088.68,2023-04-10
3778,3778,4654439.96,3915458.18,2023-09-21
3779,3779,7298.18,5931.82,2022-08-07
3780,3780,3115681.38,2455548.24,2024-02-26
3781,3781,10419.81,9672.51,2023-12-06
3782,3782,9574.13,8712.64,2023-05-01
3783,3783,13617140.23,11431594.79,2023-05-21
3784,3784,1262961.14,1055050.19,2022-09-08
3785,3785,1502921.36,1298874.67,2022-09-10
3786,3786,7525.14,7145.97,2022-11-24
3787,3787,8683.83,8222.22,2024-02-22
3788,3788,17269360.0,13326091.3,2023-05-04
3789,3789,1846.73,1504.01,2023-10-06
3790,3790,8150583.75,7312960.83,2023-04-02
3791,3791,12341607.4,10455397.54,2022-08-11
3792,3792,14005325.38,12796596.13,2024-03-12
3793,3793,19813894.51,18837935.27,2024-07-23
3794,3794,21094206.5,18609096.47,2024-01-21
3795,3795,12985162.43,10810997.43,2023-09-02
3796,3796,2179119.42,1920876.84,2023-05-22
3797,3797,4049.35,3873.94,2023-09-27
3798,3798,8173.98,6474.07,2023-06-29
3799,3799,6899.71,5898.65,2022-09-10
3800,3800,4304.58,3630.07,2023-12-13
3801,3801,11513.94,8931.0,2022-11-25
3802,3802,7666.25,6843.11,2024-04-01
3803,3803,18910892.81,16483058.87,2024-01-08
3804,3804,5891.56,4817.12,2024-05-02
3805,3805,7458018.45,7160878.27,2023-07-06
3806,3806,11612525.01,9305033.05,2024-04-07
3807,3807,7222.27,6466.78,2022-12-11
3808,3808,9886.71,8468.69,2024-07-18
3809,3809,11585.15,9794.79,2024-02-11
3810,3810,23250451.07,18070748.94,2023-02-07
3811,3811,21861222.31,19169237.68,2024-03-08
3812,3812,17457643.21,17335811.2,2022-11-14
3813,3813,4149.92,4063.41,2024-05-21
3814,3814,3133.28,2733.87,2022-11-21
3815,3815,1427.36,1186.29,2024-05-20
3816,3816,8686.66,8457.08,2024-01-21
3817,3817,17425277.78,14044516.26,2023-07-14
3818,3818,4842.46,4691.17,2022-11-22
3819,3819,3027.47,2654.73,2023-11-23
3820,3820,1523601.48,1227397.6,2024-02-25
3821,3821,12042398.34,11125303.46,2023-07-19
3822,3822,7639.54,7040.41,2022-09-03
3823,3823,3558.01,3369.02,2023-08-24
3824,3824,15208079.1,12052280.99,2024-03-08
3825,3825,14246360.44,12506576.25,2024-06-03
3826,3826,20021748.73,18179714.92,2024-03-11
3827,3827,1406991.67,1108440.04,2023-03-01
3828,3828,8898.63,7459.23,2023-02-08
3829,3829,21804559.92,19383955.0,2024-03-16
3830,3830,3051.67,2820.65,2023-12-27
3831,3831,6531.09,5426.11,2022-09-23
3832,3832,2330182.46,1928159.06,2023-02-22
3833,3833,2245734.82,1902618.0,2023-11-23
3834,3834,6934387.71,5776970.13,2024-05-01
3835,3835,16859381.71,14339521.74,2023-10-29
3836,3836,5446.12,5165.09,2022-08-16
3837,3837,15233138.33,13564885.0,2023-09-24
3838,3838,7986155.06,6549759.19,2024-07-28
3839,3839,5069.77,4651.24,2023-01-22
3840,3840,2791.3,2329.72,2024-06-19
3841,3841,22453833.71,19949612.78,2023-02-10
3842,3842,5157.09,4052.61,2024-02-02
3843,3843,4783922.67,4562964.14,2024-02-20
3844,3844,20011162.47,19374714.02,2023-09-04
3845,3845,4985178.95,4399656.29,2022-11-01
3846,3846,7680254.13,6462804.93,2023-11-30
3847,3847,8994.05,8767.28,2022-11-21
3848,3848,6768.29,6266.05,2022-12-12
3849,3849,14407907.27,13541637.33,2022-10-07
3850,3850,9779722.22,9301921.33,2023-01-20
3851,3851,3224.09,2947.02,2023-05-30
3852,3852,3432279.39,3274137.48,2023-07-11
3853,3853,9783.92,9557.89,2023-12-29
3854,3854,9950949.44,7667708.86,2023-03-20
3855,3855,24664462.45,19559005.19,2024-01-27
3856,3856,3469.71,2957.63,2022-10-03
3857,3857,6325069.82,5925441.93,2024-01-28
3858,3858,3073.14,2893.38,2024-04-15
3859,3859,18693465.32,14788218.53,2023-12-26
3860,3860,5634412.02,5551020.23,2024-07-12
3861,3861,4476.46,3501.07,2022-12-24
3862,3862,5448.54,4601.49,2023-11-27
3863,3863,4772.42,3697.37,2022-11-26
3864,3864,7389.87,6357.0,2023-09-14
3865,3865,18095409.08,17787305.39,2023-12-29
3866,3866,1795.58,1416.13,2022-08-05
3867,3867,16195622.67,13718027.47,2024-01-02
3868,3868,11586.17,9096.16,2024-07-27
3869,3869,19517000.18,15389526.08,2023-09-12
3870,3870,5442257.18,4695236.21,2022-08-04
3871,3871,8158.89,7719.98,2022-12-11
3872,3872,10845015.72,8375192.17,2024-05-20
3873,3873,19611944.86,15468952.02,2023-06-11
3874,3874,4649.49,3964.23,2022-10-13
3875,3875,926.19,923.16,2023-05-11
3876,3876,19243768.02,17196334.45,2023-05-09
3877,3877,4248581.56,3774085.72,2023-01-07
3878,3878,3666.22,3484.16,2022-11-19
3879,3879,2680453.77,2546868.56,2023-04-28
3880,3880,1139500.13,1076515.46,2023-07-20
3881,3881,1551128.37,1444293.39,2022-11-12
3882,3882,10787.8,9706.48,2023-02-19
3883,3883,17803164.75,15829262.68,2022-11-23
3884,3884,18851704.4,15919917.0,2022-08-15
3885,3885,1685.18,1515.03,2023-03-20
3886,3886,2501.49,2120.64,2023-12-06
3887,3887,5586.89,4854.07,2023-06-06
3888,3888,8650.48,7369.48,2024-06-22
3889,3889,17292006.95,13341320.9,2024-07-06
3890,3890,19133694.56,19092602.47,2023-02-25
3891,3891,8535.47,7344.41,2024-06-18
3892,3892,12782.18,9895.27,2023-12-07
3893,3893,16264190.61,13235687.66,2023-07-21
3894,3894,1235.28,1020.85,2024-02-14
3895,3895,936.35,865.3,2023-01-17
3896,3896,16370092.35,15885958.22,2023-07-24
3897,3897,2678994.98,2157009.39,2023-05-25
3898,3898,8869684.1,6926614.79,2023-06-11
3899,3899,19567424.37,16658284.5,2022-09-18
3900,3900,6416722.43,5587234.16,2023-05-12
3901,3901,939.77,813.28,2022-10-14
3902,3902,10968.39,8953.6,2023-08-24
3903,3903,3297469.7,3175578.86,2023-12-29
3904,3904,6595.05,5583.79,2022-08-29
3905,3905,2833.03,2305.55,2022-10-09
3906,3906,15638885.46,14270653.74,2024-06-25
3907,3907,7967.31,6185.52,2023-12-08
3908,3908,4884.9,4504.22,2023-01-19
3909,3909,10841057.48,9098409.67,2023-05-07
3910,3910,19700519.1,19126280.71,2024-02-01
3911,3911,2471.67,2198.14,2023-02-23
3912,3912,8574.4,7209.11,2024-01-28
3913,3913,17472570.88,15023246.13,2023-01-16
3914,3914,8528.74,6679.3,2023-09-08
3915,3915,4144449.39,3742237.14,2022-11-16
3916,3916,2235360.55,1798102.1,2024-03-24
3917,3917,9522.65,7628.02,2023-11-05
3918,3918,21120772.9,16545269.62,2024-07-09
3919,3919,9559.52,7619.79,2023-06-07
3920,3920,19199666.79,16063347.03,2023-08-25
3921,3921,3301.04,2837.78,2023-04-04
3922,3922,5434135.96,4725660.17,2024-07-23
3923,3923,5727.96,5603.44,2023-02-13
3924,3924,4562.54,3976.39,2023-07-06
3925,3925,7788698.71,6720535.09,2022-08-31
3926,3926,11163.46,9362.75,2022-10-31
3927,3927,6105.64,5969.47,2022-12-28
3928,3928,9797.74,8482.84,2023-02-23
3929,3929,10374842.85,10109695.77,2024-04-29
3930,3930,4634.17,3707.75,2023-05-03
3931,3931,1672.22,1550.98,2024-07-11
3932,3932,6234339.73,4878822.42,2022-11-04
3933,3933,21972310.65,18994586.94,2023-09-18
3934,3934,3361589.23,3130389.14,2024-06-05
3935,3935,4398.41,4321.5,2022-10-14
3936,3936,4486.14,3517.02,2023-11-15
3937,3937,4697542.47,4528700.15,2023-10-14
3938,3938,3343663.84,3098142.66,2023-10-14
3939,3939,17892922.52,13923619.37,2022-10-26
3940,3940,5793215.79,4661721.31,2023-08-08
3941,3941,15154196.94,12382009.17,2023-09-08
3942,3942,14644099.96,11797153.03,2024-04-11
3943,3943,18173495.87,14365859.83,2023-11-15
3944,3944,7175652.98,7053106.52,2022-09-03
3945,3945,1024.1,942.42,2024-04-12
3946,3946,15722647.01,14013828.78,2023-03-08
3947,3947,7752.25,6036.18,2023-10-15
3948,3948,2562.74,2384.38,2024-05-26
3949,3949,2372.69,2207.83,2024-04-20
3950,3950,11051.01,8933.42,2024-01-28
3951,3951,9744328.25,8853742.68,2023-11-16
3952,3952,8629.9,7910.34,2023-08-10
3953,3953,4175345.16,3564065.3,2024-07-08
3954,3954,19734405.55,15680283.92,2022-09-08
3955,3955,10280.7,9364.82,2022-11-27
3956,3956,5277126.49,4300223.2,2023-12-25
3957,3957,12450.83,9725.14,2023-01-09
3958,3958,2017.93,1655.6,2022-10-17
3959,3959,7969418.28,6212191.72,2024-01-11
3960,3960,7005710.01,6177867.7,2023-11-04
3961,3961,4392338.79,3475473.6,2024-03-30
3962,3962,8705238.73,7351985.36,2024-06-27
3963,3963,15028954.68,14780388.66,2024-01-09
3964,3964,7489.04,6952.59,2022-10-17
3965,3965,7059363.53,5732440.29,2024-01-05
3966,3966,2174.44,2122.35,2023-12-03
3967,3967,6526366.05,5982199.02,2023-10-15
3968,3968,14258953.82,13307020.06,2023-05-18
3969,3969,8741.6,7670.33,2024-03-18
3970,3970,11460318.17,10175589.43,2022-11-25
3971,3971,10796186.45,10432224.39,2023-08-17
3972,3972,9953.61,9922.52,2022-09-11
3973,3973,11432366.44,10223068.09,2024-02-11
3974,3974,6782460.63,5763351.06,2024-04-30
3975,3975,2705.99,2349.31,2022-10-12
3976,3976,6589247.92,6528914.97,2024-06-05
3977,3977,1323.71,1134.45,2023-07-01
3978,3978,4267.12,4202.51,2024-04-11
3979,3979,18024032.34,16606413.62,2022-12-01
3980,3980,11995714.7,9704420.99,2024-07-19
3981,3981,5631752.32,4916990.51,2023-05-20
3982,3982,21861033.31,17597564.55,2024-01-31
3983,3983,20646087.77,19114283.28,2023-11-13
3984,3984,2605.18,2201.18,2023-08-11
3985,3985,9176.95,7697.0,2023-07-12
3986,3986,13940805.63,11859728.72,2022-12-06
3987,3987,10983302.42,8530036.62,2024-01-22
3988,3988,8375497.55,8167088.37,2022-09-01
3989,3989,17084044.78,14897224.13,2024-03-07
3990,3990,12976729.87,11279069.6,2024-05-22
3991,3991,6664.7,6058.21,2024-03-27
3992,3992,5199.97,4747.21,2024-03-04
3993,3993,11106.93,9570.9,2023-10-19
3994,3994,9091.35,7587.86,2024-05-11
3995,3995,20107147.97,19411849.49,2023-01-12
3996,3996,1116.34,1088.95,2023-10-15
3997,3997,21477667.19,17078708.14,2023-07-27
3998,3998,3670.87,2859.38,2024-03-14
3999,3999,10530.29,8883.28,2023-12-12
4000,4000,8031.74,6658.11,2022-12-19
4001,4001,9461.99,7718.95,2023-10-14
4002,4002,11278.52,9849.11,2023-05-12
4003,4003,20512328.29,16484347.14,2022-09-21
4004,4004,6987519.16,6228436.0,2024-05-13
4005,4005,10598.68,9183.97,2024-04-04
4006,4006,1456.25,1452.53,2024-06-14
4007,4007,18704490.25,15179489.48,2024-02-15
4008,4008,5683.01,5517.31,2024-05-05
4009,4009,11712582.92,10494676.86,2024-03-20
4010,4010,1219.46,1095.14,2024-05-07
4011,4011,12774779.64,10604742.36,2023-01-20
4012,4012,9205.44,7428.73,2024-07-03
4013,4013,6145.45,5616.43,2023-10-22
4014,4014,3467.46,2692.55,2024-06-13
4015,4015,11170630.76,9208726.71,2024-07-19
4016,4016,19920566.5,16387801.12,2023-05-18
4017,4017,6439.04,6318.49,2022-11-16
4018,4018,4999944.44,3982642.14,2022-10-23
4019,4019,4625.98,3966.54,2024-07-04
4020,4020,4012.19,3432.36,2023-12-19
4021,4021,1648769.07,1443873.97,2024-01-02
4022,4022,11123.05,9736.4,2024-03-15
4023,4023,8800623.58,8767925.57,2024-05-01
4024,4024,11760.17,9734.15,2022-12-31
4025,4025,23419914.2,18194992.36,2022-10-27
4026,4026,14063866.06,13921600.3,2023-03-18
4027,4027,17531480.04,16743312.11,2023-09-01
4028,4028,11824887.99,9713141.26,2023-05-05
4029,4029,17953614.94,13865854.59,2023-01-27
4030,4030,8097.66,6446.88,2023-10-05
4031,4031,11811.02,9929.98,2024-05-07
4032,4032,8586.0,7338.31,2022-09-09
4033,4033,6714.76,5861.3,2023-11-10
4034,4034,2275656.11,1908818.99,2022-10-25
4035,4035,19323040.04,15494614.75,2023-10-22
4036,4036,12658531.74,11197963.14,2024-03-09
4037,4037,9931898.27,9177297.77,2024-05-09
4038,4038,1211.33,1121.32,2024-04-04
4039,4039,1382.1,1150.93,2023-07-21
4040,4040,6435.83,6262.78,2023-09-25
4041,4041,9443149.31,8649449.73,2022-12-25
4042,4042,11808.55,9645.91,2023-07-26
4043,4043,1344.14,1264.59,2023-12-13
4044,4044,14256842.09,12654666.25,2023-09-22
4045,4045,8958.72,7429.36,2024-04-04
4046,4046,7740.11,6552.19,2024-03-24
4047,4047,13640563.23,11830363.65,2023-11-18
4048,4048,9963644.46,8692035.95,2023-02-05
4049,4049,2557.71,2272.01,2022-09-02
4050,4050,1833164.04,1759139.83,2024-01-01
4051,4051,9006.13,7642.78,2023-03-28
4052,4052,11943443.77,9370452.75,2023-03-27
4053,4053,15712446.41,12586470.42,2023-12-06
4054,4054,5026975.5,4957068.2,2024-05-24
4055,4055,11570.73,9828.13,2023-02-10
4056,4056,19397229.67,16063650.08,2024-07-19
4057,4057,1223.86,1162.2,2022-11-21
4058,4058,2956.3,2286.13,2023-05-18
4059,4059,14510586.4,13960217.58,2023-10-23
4060,4060,17171844.23,15491230.86,2024-05-22
4061,4061,20578509.35,18825029.43,2024-06-02
4062,4062,6037.19,5056.56,2023-08-06
4063,4063,22137536.91,17345287.87,2024-07-15
4064,4064,2353.22,2222.91,2023-04-12
4065,4065,3423962.43,3140569.02,2023-12-03
4066,4066,3565.73,3403.92,2023-04-08
4067,4067,9604.93,7595.23,2023-07-04
4068,4068,19455249.59,15631599.85,2023-01-11
4069,4069,18230158.13,16507301.21,2024-02-14
4070,4070,5925178.51,5537992.85,2022-10-07
4071,4071,18141723.06,14207871.43,2023-08-05
4072,4072,7113.82,6192.87,2024-02-01
4073,4073,17432624.94,15460255.51,2024-01-10
4074,4074,6494.6,5233.53,2024-01-14
4075,4075,7489907.98,7154720.73,2024-04-15
4076,4076,6969.81,6068.69,2022-12-13
4077,4077,8791.02,8556.16,2023-01-28
4078,4078,19310819.66,17015871.74,2024-05-25
4079,4079,1208.16,1021.01,2023-09-30
4080,4080,9612.2,9266.98,2024-04-22
4081,4081,1169633.48,1041793.32,2022-12-13
4082,4082,15890242.56,14720673.42,2022-11-07
4083,4083,1328.59,1195.37,2023-06-05
4084,4084,5733430.01,5318617.43,2023-11-23
4085,4085,20623448.61,19766211.49,2022-10-06
4086,4086,5455.35,4788.52,2023-03-30
4087,4087,6711.44,5772.47,2022-11-14
4088,4088,17632180.96,15737077.15,2022-12-01
4089,4089,6085.95,5965.64,2022-10-19
4090,4090,3886.02,3559.46,2023-02-22
4091,4091,7159020.64,5973822.58,2024-01-13
4092,4092,8267.55,6434.11,2023-11-24
4093,4093,16912136.51,15062017.31,2022-10-30
4094,4094,938.67,918.45,2023-11-13
4095,4095,8030013.97,6212807.16,2023-05-20
4096,4096,7073.79,5453.52,2024-03-07
4097,4097,7567.6,7280.57,2023-11-05
4098,4098,2624.19,2032.02,2024-06-08
4099,4099,4409068.74,3403869.09,2024-07-01
4100,4100,10008.2,8761.11,2022-11-03
4101,4101,19048120.55,15896187.89,2023-12-19
4102,4102,4278360.26,4251734.14,2022-09-09
4103,4103,9928405.74,9517241.85,2024-05-23
4104,4104,1462.03,1158.16,2023-03-14
4105,4105,1600.45,1287.27,2022-10-26
4106,4106,14384484.01,12734306.55,2023-08-02
4107,4107,4198680.94,3269385.49,2023-12-19
4108,4108,5222200.4,4285350.24,2022-12-21
4109,4109,7303699.13,7038222.1,2022-08-11
4110,4110,14013648.24,11525872.37,2024-01-11
4111,4111,7969231.95,6897266.57,2023-01-12
4112,4112,18742307.64,14550815.74,2024-06-24
4113,4113,2866.99,2382.23,2023-06-07
4114,4114,3735672.11,3278020.8,2023-05-06
4115,4115,12083850.59,11839906.34,2024-04-22
4116,4116,17119582.18,14891474.4,2023-05-09
4117,4117,15310334.72,13143533.21,2023-06-10
4118,4118,21046677.35,16711427.87,2023-10-12
4119,4119,20640694.55,18450761.77,2024-07-21
4120,4120,5343.92,5331.15,2023-09-11
4121,4121,15457639.71,14596165.51,2023-07-25
4122,4122,20476050.39,15809337.88,2024-07-08
4123,4123,10926817.24,10866256.81,2023-11-08
4124,4124,8153.41,7177.06,2024-01-25
4125,4125,22142089.77,18342254.71,2024-08-01
4126,4126,3585241.13,3218874.12,2023-11-08
4127,4127,3979404.14,3208263.84,2023-01-17
4128,4128,7427404.52,6509497.31,2022-12-27
4129,4129,7180.45,6586.69,2023-07-25
4130,4130,9734.2,7976.7,2023-02-01
4131,4131,5710.56,4481.27,2024-08-02
4132,4132,4756.26,4230.95,2023-04-05
4133,4133,2464.54,2293.64,2023-08-30
4134,4134,2939.7,2914.96,2024-01-19
4135,4135,3505768.73,2926536.46,2024-07-04
4136,4136,10300.91,9042.13,2024-06-04
4137,4137,14152216.85,11402914.46,2024-04-30
4138,4138,11843953.95,10864701.11,2023-08-11
4139,4139,15040823.19,14463713.94,2023-12-15
4140,4140,3765123.74,3177689.68,2022-09-28
4141,4141,19404324.88,18876336.0,2024-07-15
4142,4142,1524.28,1176.37,2023-02-28
4143,4143,4309.49,3746.19,2022-12-11
4144,4144,4084.21,3249.53,2022-09-21
4145,4145,19631636.12,19171596.3,2022-12-17
4146,4146,3261927.63,2978826.87,2023-12-13
4147,4147,6977557.3,5988986.58,2024-07-25
4148,4148,1770560.1,1733112.75,2024-04-22
4149,4149,8906.44,7527.19,2022-11-20
4150,4150,3814.12,3360.22,2023-03-09
4151,4151,19606395.03,16106611.88,2023-06-06
4152,4152,5970.99,5487.24,2024-01-10
4153,4153,2716882.71,2632644.59,2023-01-14
4154,4154,2681.31,2527.63,2023-10-09
4155,4155,22582411.0,19452145.2,2023-03-19
4156,4156,5936.07,5921.95,2022-12-27
4157,4157,7144.4,7117.47,2023-04-27
4158,4158,11726851.98,11288506.31,2024-07-10
4159,4159,3902002.74,3579393.77,2024-06-25
4160,4160,9254.37,8379.81,2023-09-01
4161,4161,7729.98,6672.88,2022-12-28
4162,4162,4659.92,4145.54,2024-03-11
4163,4163,7531619.86,6609999.32,2023-04-26
4164,4164,17006484.04,15419958.95,2022-12-06
4165,4165,6590.33,6121.43,2023-02-03
4166,4166,17469965.87,15076863.32,2024-03-21
4167,4167,7649899.29,6546316.22,2023-10-10
4168,4168,6603.97,5618.33,2024-06-12
4169,4169,1094.1,1031.08,2024-07-09
4170,4170,20927896.0,18912090.74,2023-03-06
4171,4171,2662553.86,2183370.11,2023-03-28
4172,4172,20319736.56,17258025.77,2023-04-11
4173,4173,11900.76,9306.33,2023-11-24
4174,4174,20023868.94,16049023.99,2023-07-12
4175,4175,4873928.55,4262749.38,2023-12-28
4176,4176,7638.32,6143.43,2023-12-21
4177,4177,2173.42,1868.45,2023-09-28
4178,4178,20826817.92,16039622.17,2023-06-14
4179,4179,13875484.29,11651250.39,2023-11-11
4180,4180,2015200.78,1990721.05,2024-01-11
4181,4181,5485.93,4664.87,2022-11-26
4182,4182,7186.67,7012.15,2023-11-05
4183,4183,4686.3,4071.38,2023-04-27
4184,4184,2774.02,2444.3,2023-04-03
4185,4185,8928.29,6920.56,2023-05-12
4186,4186,6996.06,6116.26,2023-08-24
4187,4187,3580.66,3032.08,2023-11-27
4188,4188,3245.53,3023.59,2024-05-30
4189,4189,18568990.35,15221198.69,2023-10-19
4190,4190,5242.03,4987.39,2023-04-21
4191,4191,4887598.99,4682498.75,2023-07-01
4192,4192,9845836.93,9392898.93,2024-03-03
4193,4193,7923.01,7228.86,2024-06-11
4194,4194,9151.7,7473.11,2023-12-20
4195,4195,3455059.75,3067100.63,2022-11-01
4196,4196,6892.37,6111.81,2024-03-09
4197,4197,2511464.19,2133157.05,2022-11-04
4198,4198,10696379.67,10561785.04,2022-08-04
4199,4199,24255372.17,18732599.17,2024-02-20
4200,4200,15565655.24,13347583.03,2024-02-17
4201,4201,16366617.83,15116633.04,2022-11-24
4202,4202,8828.22,7193.53,2023-04-09
4203,4203,6570.37,5217.01,2023-03-22
4204,4204,7330.17,5671.9,2023-05-26
4205,4205,4941.84,3828.72,2023-07-21
4206,4206,25312115.53,19672945.17,2022-11-20
4207,4207,4248.62,3958.05,2024-03-24
4208,4208,16530312.5,15216637.48,2024-03-12
4209,4209,8543195.75,7740838.2,2023-05-26
4210,4210,14547191.96,13315905.9,2022-12-31
4211,4211,3091.01,3068.98,2023-02-18
4212,4212,5691.72,5134.36,2023-07-09
4213,4213,3772726.55,3273654.16,2022-10-29
4214,4214,4909673.44,4599286.53,2024-07-09
4215,4215,18794933.17,15694487.3,2023-10-09
4216,4216,2040980.89,1693522.24,2023-06-13
4217,4217,3974.79,3321.5,2023-06-21
4218,4218,10642513.51,10316441.34,2023-08-24
4219,4219,6587.29,6235.73,2024-04-21
4220,4220,11379.5,8856.99,2023-05-14
4221,4221,16879171.57,15163520.22,2024-07-30
4222,4222,6645361.52,6492484.81,2022-10-25
4223,4223,6510828.91,6486338.49,2024-01-01
4224,4224,11408496.56,8850294.05,2023-03-11
4225,4225,5848.79,5290.53,2022-09-15
4226,4226,1057349.21,1030162.51,2022-08-26
4227,4227,4876024.55,4673045.15,2023-08-29
4228,4228,12020.04,9747.16,2024-05-24
4229,4229,9237219.21,7130683.36,2022-10-21
4230,4230,9246.45,8257.46,2023-03-09
4231,4231,3336391.23,2921196.49,2024-01-12
4232,4232,10098.66,8470.61,2023-12-07
4233,4233,1467.03,1341.62,2024-03-30
4234,4234,11212898.19,10062021.35,2022-12-12
4235,4235,5081.64,4574.53,2023-01-08
4236,4236,6986.31,5489.41,2023-06-18
4237,4237,1999.52,1993.57,2023-02-21
4238,4238,1806.59,1576.14,2023-05-10
4239,4239,20054433.18,18663257.45,2023-06-17
4240,4240,22474306.39,18415000.7,2022-09-04
4241,4241,9602.9,8176.97,2023-10-17
4242,4242,2782.92,2550.11,2023-02-13
4243,4243,18154604.02,14807868.74,2022-08-06
4244,4244,2204800.8,1991430.7,2023-02-03
4245,4245,1895520.91,1740232.86,2022-09-07
4246,4246,1225003.31,1208447.08,2024-01-16
4247,4247,19605207.42,16341143.3,2023-03-17
4248,4248,3198.71,2571.7,2023-09-14
4249,4249,5708.49,4772.86,2024-05-16
4250,4250,9502.36,9432.19,2023-11-21
4251,4251,16641452.99,15601628.21,2024-01-01
4252,4252,2096.5,1695.73,2023-12-11
4253,4253,15769898.3,12460544.44,2024-03-25
4254,4254,10477.24,8234.84,2024-02-16
4255,4255,6747443.14,5974892.15,2024-02-08
4256,4256,7990.76,7480.88,2024-07-08
4257,4257,7902734.93,6811637.59,2023-08-01
4258,4258,7962.13,6575.35,2024-04-10
4259,4259,9184514.8,9043922.96,2024-02-19
4260,4260,4040.83,3224.36,2023-11-08
4261,4261,9859.16,8240.88,2022-09-02
4262,4262,3336.61,2946.67,2022-08-04
4263,4263,10920.29,9403.36,2023-01-25
4264,4264,1738.42,1357.78,2024-02-08
4265,4265,1382.88,1267.06,2022-11-13
4266,4266,8906.17,6965.64,2024-06-08
4267,4267,17560594.67,16849513.1,2023-05-28
4268,4268,6961.42,6232.37,2024-06-13
4269,4269,9714.96,7683.71,2023-01-29
4270,4270,18408329.19,16710828.16,2023-11-13
4271,4271,12149300.81,10161679.0,2023-02-19
4272,4272,5113.94,4822.99,2023-01-07
4273,4273,4683041.11,3861721.12,2023-05-26
4274,4274,4245.51,3630.37,2024-03-30
4275,4275,7932598.38,7452401.68,2023-01-18
4276,4276,11569.3,9999.16,2022-11-06
4277,4277,20202736.27,18793063.91,2023-09-12
4278,4278,10948.28,8552.97,2023-09-01
4279,4279,3433896.56,2739985.05,2022-11-25
4280,4280,2903.73,2498.93,2024-03-05
4281,4281,5556.84,5137.21,2022-09-13
4282,4282,22337753.63,17618588.42,2024-01-15
4283,4283,7260540.93,6163833.5,2022-08-30
4284,4284,14487882.94,14259449.59,2022-11-30
4285,4285,16438864.68,13533051.88,2022-12-07
4286,4286,5576903.77,4426923.75,2022-08-25
4287,4287,12273567.85,10257849.11,2022-10-12
4288,4288,10309.03,8141.14,2023-04-20
4289,4289,7708.9,6859.82,2023-01-14
4290,4290,1190883.53,1085019.32,2024-05-03
4291,4291,3514.71,3258.75,2024-07-01
4292,4292,3360.48,2626.23,2023-03-13
4293,4293,5424.67,4963.72,2022-11-06
4294,4294,25101696.71,19900491.41,2023-02-12
4295,4295,1163.09,1077.77,2022-11-02
4296,4296,9569720.72,9536301.54,2022-12-14
4297,4297,8281.34,8131.55,2024-01-19
4298,4298,2494778.76,1958371.7,2023-03-06
4299,4299,9547.78,9512.41,2024-01-12
4300,4300,8323.25,8152.09,2024-02-24
4301,4301,4051.23,3816.25,2023-03-15
4302,4302,9064.08,7625.94,2023-07-06
4303,4303,12601217.74,10511582.48,2024-03-25
4304,4304,12412030.47,12131703.26,2022-10-11
4305,4305,15934557.72,15686786.08,2022-11-05
4306,4306,10632.33,8785.88,2023-02-07
4307,4307,15989759.65,13190222.69,2023-10-24
4308,4308,4697.74,3760.56,2024-03-23
4309,4309,3551.01,3306.0,2022-09-25
4310,4310,3695.43,2929.59,2023-12-07
4311,4311,9073987.36,8540269.97,2022-11-28
4312,4312,2864456.08,2274363.44,2023-05-06
4313,4313,21175143.22,17950347.96,2023-04-05
4314,4314,3272.91,2548.7,2023-11-17
4315,4315,8456.97,8398.54,2022-11-23
4316,4316,8141.52,6626.27,2023-04-25
4317,4317,10526.92,9140.44,2023-10-14
4318,4318,9265.23,7917.27,2023-10-22
4319,4319,9797.23,8543.78,2023-05-03
4320,4320,2645.12,2501.33,2024-02-09
4321,4321,12707.23,9901.84,2023-01-25
4322,4322,3750.62,3521.7,2022-08-15
4323,4323,2652.27,2264.04,2023-03-04
4324,4324,9205.06,8319.1,2022-09-25
4325,4325,1704.31,1383.23,2022-11-06
4326,4326,5630658.43,4675990.69,2023-02-14
4327,4327,19878696.04,15411068.7,2022-08-31
4328,4328,17763482.38,16024779.81,2024-04-30
4329,4329,3574.71,3170.49,2023-08-01
4330,4330,5696171.68,4726284.56,2023-11-22
