transaction_id,employee_id,transaction_type,transaction_date,amount,house_id,client_id
3780,25,Sale,2024-02-26,2455548.24,438,2278
3781,10,Lease,2023-12-06,9672.51,838,2779
3782,43,Lease,2023-05-01,8712.64,23,2512
3783,11,Sale,2023-05-21,11431594.79,147,2383
3784,13,Sale,2022-09-08,1055050.19,763,2495
3785,6,Sale,2022-09-10,1298874.67,779,2589
3786,45,Lease,2022-11-24,7145.97,114,715
3787,17,Lease,2024-02-22,8222.22,701,2908
3788,48,Sale,2023-05-04,13326091.3,935,1531
3789,12,Lease,2023-10-06,1504.01,55,2862
3790,44,Sale,2023-04-02,7312960.83,691,2178
3791,4,Sale,2022-08-11,10455397.54,226,388
3792,3,Sale,2024-03-12,12796596.13,16,1943
3793,36,Sale,2024-07-23,18837935.27,684,6
3794,20,Sale,2024-01-21,18609096.47,835,2892
3795,27,Sale,2023-09-02,10810997.43,486,1085
3796,14,Sale,2023-05-22,1920876.84,954,2459
3797,38,Lease,2023-09-27,3873.94,186,803
3798,14,Lease,2023-06-29,6474.07,872,2631
3799,11,Lease,2022-09-10,5898.65,778,1421
3800,47,Lease,2023-12-13,3630.07,970,2563
3801,39,Lease,2022-11-25,8931.0,429,2376
3802,29,Lease,2024-04-01,6843.11,876,2012
3803,46,Sale,2024-01-08,16483058.87,169,1720
3804,19,Lease,2024-05-02,4817.12,162,2655
3805,25,Sale,2023-07-06,7160878.27,956,1775
3806,4,Sale,2024-04-07,9305033.05,489,514
3807,39,Lease,2022-12-11,6466.78,959,647
3808,40,Lease,2024-07-18,8468.69,5,476
3809,22,Lease,2024-02-11,9794.79,776,1828
3810,47,Sale,2023-02-07,18070748.94,839,1721
3811,14,Sale,2024-03-08,19169237.68,512,2421
3812,8,Sale,2022-11-14,17335811.2,946,2304
3813,11,Lease,2024-05-21,4063.41,394,1274
3814,47,Lease,2022-11-21,2733.87,213,680
3815,14,Lease,2024-05-20,1186.29,296,990
3816,2,Lease,2024-01-21,8457.08,213,2625
3817,46,Sale,2023-07-14,14044516.26,219,1036
3818,38,Lease,2022-11-22,4691.17,492,2248
3819,23,Lease,2023-11-23,2654.73,589,1889
3820,41,Sale,2024-02-25,1227397.6,536,812
3821,16,Sale,2023-07-19,11125303.46,281,2528
3822,31,Lease,2022-09-03,7040.41,290,1215
3823,43,Lease,2023-08-24,3369.02,505,2496
3824,8,Sale,2024-03-08,12052280.99,282,810
3825,14,Sale,2024-06-03,12506576.25,878,281
3826,20,Sale,2024-03-11,18179714.92,467,618
3827,47,Sale,2023-03-01,1108440.04,36,169
3828,33,Lease,2023-02-08,7459.23,842,242
3829,7,Sale,2024-03-16,19383955.0,287,2753
3830,42,Lease,2023-12-27,2820.65,486,313
3831,45,Lease,2022-09-23,5426.11,443,873
3832,42,Sale,2023-02-22,1928159.06,460,2924
3833,31,Sale,2023-11-23,1902618.0,58,2281
3834,31,Sale,2024-05-01,5776970.13,350,1639
3835,15,Sale,2023-10-29,14339521.74,888,2213
3836,22,Lease,2022-08-16,5165.09,816,2906
3837,7,Sale,2023-09-24,13564885.0,266,114
3838,8,Sale,2024-07-28,6549759.19,805,525
3839,16,Lease,2023-01-22,4651.24,305,2301
3840,6,Lease,2024-06-19,2329.72,277,2481
3841,35,Sale,2023-02-10,19949612.78,677,85
3842,23,Lease,2024-02-02,4052.61,926,2607
3843,40,Sale,2024-02-20,4562964.14,593,1258
3844,7,Sale,2023-09-04,19374714.02,282,89
3845,35,Sale,2022-11-01,4399656.29,392,330
3846,7,Sale,2023-11-30,6462804.93,26,2897
3847,41,Lease,2022-11-21,8767.28,672,2204
3848,37,Lease,2022-12-12,6266.05,731,2312
3849,9,Sale,2022-10-07,13541637.33,184,1726
3850,16,Sale,2023-01-20,9301921.33,156,1862
3851,6,Lease,2023-05-30,2947.02,313,1558
3852,14,Sale,2023-07-11,3274137.48,521,1218
3853,38,Lease,2023-12-29,9557.89,152,240
3854,12,Sale,2023-03-20,7667708.86,9,1461
3855,39,Sale,2024-01-27,19559005.19,652,1016
3856,47,Lease,2022-10-03,2957.63,1,2055
3857,17,Sale,2024-01-28,5925441.93,269,400
3858,30,Lease,2024-04-15,2893.38,119,779
3859,27,Sale,2023-12-26,14788218.53,904,411
3860,32,Sale,2024-07-12,5551020.23,888,2454
3861,15,Lease,2022-12-24,3501.07,561,2154
3862,43,Lease,2023-11-27,4601.49,385,1680
3863,46,Lease,2022-11-26,3697.37,21,703
3864,36,Lease,2023-09-14,6357.0,523,772
3865,11,Sale,2023-12-29,17787305.39,132,670
3866,28,Lease,2022-08-05,1416.13,82,1785
3867,29,Sale,2024-01-02,13718027.47,787,3000
3868,38,Lease,2024-07-27,9096.16,167,105
3869,22,Sale,2023-09-12,15389526.08,187,2661
3870,36,Sale,2022-08-04,4695236.21,22,730
3871,44,Lease,2022-12-11,7719.98,268,2256
3872,25,Sale,2024-05-20,8375192.17,810,134
3873,16,Sale,2023-06-11,15468952.02,61,2747
3874,3,Lease,2022-10-13,3964.23,759,122
3875,12,Lease,2023-05-11,923.16,776,468
3876,32,Sale,2023-05-09,17196334.45,829,240
3877,22,Sale,2023-01-07,3774085.72,847,43
3878,40,Lease,2022-11-19,3484.16,396,1358
3879,45,Sale,2023-04-28,2546868.56,983,2699
3880,15,Sale,2023-07-20,1076515.46,722,2608
3881,4,Sale,2022-11-12,1444293.39,327,1771
3882,48,Lease,2023-02-19,9706.48,36,126
3883,3,Sale,2022-11-23,15829262.68,216,968
3884,21,Sale,2022-08-15,15919917.0,431,321
3885,32,Lease,2023-03-20,1515.03,386,1315
3886,23,Lease,2023-12-06,2120.64,747,2265
3887,11,Lease,2023-06-06,4854.07,78,2455
3888,15,Lease,2024-06-22,7369.48,810,1364
3889,40,Sale,2024-07-06,13341320.9,585,2540
3890,40,Sale,2023-02-25,19092602.47,182,367
3891,48,Lease,2024-06-18,7344.41,35,2761
3892,39,Lease,2023-12-07,9895.27,84,254
3893,1,Sale,2023-07-21,13235687.66,204,1790
3894,15,Lease,2024-02-14,1020.85,226,1913
3895,43,Lease,2023-01-17,865.3,357,2621
3896,16,Sale,2023-07-24,15885958.22,438,2285
3897,30,Sale,2023-05-25,2157009.39,51,1476
3898,25,Sale,2023-06-11,6926614.79,48,1512
3899,23,Sale,2022-09-18,16658284.5,947,2579
3900,36,Sale,2023-05-12,5587234.16,318,273
3901,17,Lease,2022-10-14,813.28,512,692
3902,17,Lease,2023-08-24,8953.6,243,1489
3903,11,Sale,2023-12-29,3175578.86,158,2944
3904,4,Lease,2022-08-29,5583.79,123,2122
3905,50,Lease,2022-10-09,2305.55,197,957
3906,50,Sale,2024-06-25,14270653.74,271,2471
3907,24,Lease,2023-12-08,6185.52,587,2522
3908,4,Lease,2023-01-19,4504.22,214,2741
3909,33,Sale,2023-05-07,9098409.67,670,2475
3910,4,Sale,2024-02-01,19126280.71,974,1678
3911,11,Lease,2023-02-23,2198.14,143,1654
3912,5,Lease,2024-01-28,7209.11,788,579
3913,2,Sale,2023-01-16,15023246.13,493,2798
3914,23,Lease,2023-09-08,6679.3,837,1964
3915,24,Sale,2022-11-16,3742237.14,719,498
3916,41,Sale,2024-03-24,1798102.1,574,1772
3917,2,Lease,2023-11-05,7628.02,604,1589
3918,4,Sale,2024-07-09,16545269.62,532,282
3919,28,Lease,2023-06-07,7619.79,833,1946
3920,38,Sale,2023-08-25,16063347.03,403,59
3921,30,Lease,2023-04-04,2837.78,955,211
3922,44,Sale,2024-07-23,4725660.17,830,1037
3923,20,Lease,2023-02-13,5603.44,278,2758
3924,32,Lease,2023-07-06,3976.39,315,2403
3925,49,Sale,2022-08-31,6720535.09,488,1399
3926,25,Lease,2022-10-31,9362.75,785,107
3927,3,Lease,2022-12-28,5969.47,846,2815
3928,2,Lease,2023-02-23,8482.84,14,413
3929,15,Sale,2024-04-29,10109695.77,295,877
3930,28,Lease,2023-05-03,3707.75,127,2176
3931,23,Lease,2024-07-11,1550.98,412,1543
3932,39,Sale,2022-11-04,4878822.42,115,1931
3933,6,Sale,2023-09-18,18994586.94,397,1901
3934,19,Sale,2024-06-05,3130389.14,546,864
3935,26,Lease,2022-10-14,4321.5,201,2925
3936,31,Lease,2023-11-15,3517.02,921,2072
3937,30,Sale,2023-10-14,4528700.15,562,1025
3938,12,Sale,2023-10-14,3098142.66,945,322
3939,31,Sale,2022-10-26,13923619.37,675,905
3940,44,Sale,2023-08-08,4661721.31,914,1709
3941,12,Sale,2023-09-08,12382009.17,668,758
3942,36,Sale,2024-04-11,11797153.03,369,2801
3943,1,Sale,2023-11-15,14365859.83,689,2963
3944,50,Sale,2022-09-03,7053106.52,542,456
3945,47,Lease,2024-04-12,942.42,344,842
3946,29,Sale,2023-03-08,14013828.78,888,272
3947,4,Lease,2023-10-15,6036.18,718,1412
3948,34,Lease,2024-05-26,2384.38,931,2967
3949,36,Lease,2024-04-20,2207.83,917,1011
3950,47,Lease,2024-01-28,8933.42,464,1883
3951,6,Sale,2023-11-16,8853742.68,205,1181
3952,5,Lease,2023-08-10,7910.34,247,1913
3953,27,Sale,2024-07-08,3564065.3,963,1482
3954,26,Sale,2022-09-08,15680283.92,325,2147
3955,37,Lease,2022-11-27,9364.82,629,2317
3956,12,Sale,2023-12-25,4300223.2,415,492
3957,8,Lease,2023-01-09,9725.14,384,2987
3958,42,Lease,2022-10-17,1655.6,725,1283
3959,42,Sale,2024-01-11,6212191.72,362,2623
3960,5,Sale,2023-11-04,6177867.7,87,983
3961,3,Sale,2024-03-30,3475473.6,605,631
3962,7,Sale,2024-06-27,7351985.36,669,2117
3963,22,Sale,2024-01-09,14780388.66,590,2936
3964,48,Lease,2022-10-17,6952.59,115,41
3965,44,Sale,2024-01-05,5732440.29,786,305
3966,50,Lease,2023-12-03,2122.35,523,695
3967,15,Sale,2023-10-15,5982199.02,98,53
3968,6,Sale,2023-05-18,13307020.06,684,30
3969,29,Lease,2024-03-18,7670.33,219,941
3970,21,Sale,2022-11-25,10175589.43,350,2637
3971,10,Sale,2023-08-17,10432224.39,438,2966
3972,22,Lease,2022-09-11,9922.52,944,2723
3973,39,Sale,2024-02-11,10223068.09,48,2392
3974,37,Sale,2024-04-30,5763351.06,388,2822
3975,22,Lease,2022-10-12,2349.31,811,2892
3976,8,Sale,2024-06-05,6528914.97,81,681
3977,21,Lease,2023-07-01,1134.45,398,1433
3978,16,Lease,2024-04-11,4202.51,240,803
3979,36,Sale,2022-12-01,16606413.62,884,1978
3980,28,Sale,2024-07-19,9704420.99,734,1999
3981,49,Sale,2023-05-20,4916990.51,56,2223
3982,34,Sale,2024-01-31,17597564.55,365,2832
3983,32,Sale,2023-11-13,19114283.28,192,891
3984,14,Lease,2023-08-11,2201.18,808,2156
3985,31,Lease,2023-07-12,7697.0,316,2007
3986,13,Sale,2022-12-06,11859728.72,77,21
3987,7,Sale,2024-01-22,8530036.62,204,1571
3988,1,Sale,2022-09-01,8167088.37,115,1875
3989,36,Sale,2024-03-07,14897224.13,925,181
3990,7,Sale,2024-05-22,11279069.6,53,2311
3991,6,Lease,2024-03-27,6058.21,108,1009
3992,24,Lease,2024-03-04,4747.21,943,1363
3993,23,Lease,2023-10-19,9570.9,321,1849
3994,15,Lease,2024-05-11,7587.86,155,2466
3995,35,Sale,2023-01-12,19411849.49,177,1641
3996,7,Lease,2023-10-15,1088.95,723,2797
3997,42,Sale,2023-07-27,17078708.14,569,382
3998,44,Lease,2024-03-14,2859.38,747,1653
3999,7,Lease,2023-12-12,8883.28,421,261
4000,45,Lease,2022-12-19,6658.11,70,1797
4001,47,Lease,2023-10-14,7718.95,341,2432
4002,1,Lease,2023-05-12,9849.11,633,330
4003,3,Sale,2022-09-21,16484347.14,437,1224
4004,9,Sale,2024-05-13,6228436.0,149,1177
4005,12,Lease,2024-04-04,9183.97,503,2710
4006,18,Lease,2024-06-14,1452.53,314,2057
4007,48,Sale,2024-02-15,15179489.48,945,2965
4008,35,Lease,2024-05-05,5517.31,542,2515
4009,12,Sale,2024-03-20,10494676.86,399,1541
4010,41,Lease,2024-05-07,1095.14,573,2168
4011,31,Sale,2023-01-20,10604742.36,440,1740
4012,39,Lease,2024-07-03,7428.73,358,355
4013,44,Lease,2023-10-22,5616.43,548,2496
4014,41,Lease,2024-06-13,2692.55,845,2206
4015,42,Sale,2024-07-19,9208726.71,854,2495
4016,7,Sale,2023-05-18,16387801.12,164,1471
4017,24,Lease,2022-11-16,6318.49,56,2040
4018,27,Sale,2022-10-23,3982642.14,790,1538
4019,33,Lease,2024-07-04,3966.54,628,1905
4020,22,Lease,2023-12-19,3432.36,211,763
4021,17,Sale,2024-01-02,1443873.97,702,1546
4022,4,Lease,2024-03-15,9736.4,622,2511
4023,9,Sale,2024-05-01,8767925.57,492,1804
4024,2,Lease,2022-12-31,9734.15,669,2139
4025,8,Sale,2022-10-27,18194992.36,339,1143
4026,1,Sale,2023-03-18,13921600.3,437,2586
4027,40,Sale,2023-09-01,16743312.11,519,502
4028,5,Sale,2023-05-05,9713141.26,760,2300
4029,10,Sale,2023-01-27,13865854.59,537,926
4030,49,Lease,2023-10-05,6446.88,332,1458
4031,32,Lease,2024-05-07,9929.98,433,996
4032,28,Lease,2022-09-09,7338.31,32,2734
4033,49,Lease,2023-11-10,5861.3,902,903
4034,6,Sale,2022-10-25,1908818.99,453,1812
4035,29,Sale,2023-10-22,15494614.75,746,508
4036,25,Sale,2024-03-09,11197963.14,934,2944
4037,39,Sale,2024-05-09,9177297.77,200,2009
4038,46,Lease,2024-04-04,1121.32,61,2226
4039,36,Lease,2023-07-21,1150.93,666,1030
4040,5,Lease,2023-09-25,6262.78,455,2890
4041,26,Sale,2022-12-25,8649449.73,428,2312
4042,35,Lease,2023-07-26,9645.91,730,2290
4043,46,Lease,2023-12-13,1264.59,806,1134
4044,17,Sale,2023-09-22,12654666.25,536,1410
4045,19,Lease,2024-04-04,7429.36,623,2278
4046,35,Lease,2024-03-24,6552.19,646,2100
4047,47,Sale,2023-11-18,11830363.65,350,326
4048,22,Sale,2023-02-05,8692035.95,220,270
4049,18,Lease,2022-09-02,2272.01,197,1490
4050,36,Sale,2024-01-01,1759139.83,910,835
4051,42,Lease,2023-03-28,7642.78,140,2134
4052,50,Sale,2023-03-27,9370452.75,894,316
4053,18,Sale,2023-12-06,12586470.42,509,1056
4054,14,Sale,2024-05-24,4957068.2,910,1105
4055,35,Lease,2023-02-10,9828.13,123,93
4056,8,Sale,2024-07-19,16063650.08,748,2271
4057,21,Lease,2022-11-21,1162.2,55,1105
4058,28,Lease,2023-05-18,2286.13,145,2497
4059,10,Sale,2023-10-23,13960217.58,945,1620
4060,31,Sale,2024-05-22,15491230.86,600,2990
4061,2,Sale,2024-06-02,18825029.43,822,2256
4062,12,Lease,2023-08-06,5056.56,385,998
4063,10,Sale,2024-07-15,17345287.87,730,706
4064,29,Lease,2023-04-12,2222.91,677,2127
4065,1,Sale,2023-12-03,3140569.02,508,2222
4066,35,Lease,2023-04-08,3403.92,462,1884
4067,18,Lease,2023-07-04,7595.23,327,2876
4068,16,Sale,2023-01-11,15631599.85,390,1945
4069,32,Sale,2024-02-14,16507301.21,935,1471
4070,24,Sale,2022-10-07,5537992.85,504,2918
4071,34,Sale,2023-08-05,14207871.43,270,2908
4072,27,Lease,2024-02-01,6192.87,164,2278
4073,27,Sale,2024-01-10,15460255.51,946,2605
4074,18,Lease,2024-01-14,5233.53,320,5
4075,31,Sale,2024-04-15,7154720.73,119,2085
4076,29,Lease,2022-12-13,6068.69,697,2820
4077,27,Lease,2023-01-28,8556.16,719,1063
4078,7,Sale,2024-05-25,17015871.74,155,569
4079,26,Lease,2023-09-30,1021.01,89,2377
4080,39,Lease,2024-04-22,9266.98,592,2870
4081,20,Sale,2022-12-13,1041793.32,721,554
4082,10,Sale,2022-11-07,14720673.42,812,616
4083,18,Lease,2023-06-05,1195.37,85,2631
4084,19,Sale,2023-11-23,5318617.43,302,991
4085,15,Sale,2022-10-06,19766211.49,731,935
4086,41,Lease,2023-03-30,4788.52,828,1759
4087,3,Lease,2022-11-14,5772.47,363,1092
4088,49,Sale,2022-12-01,15737077.15,854,878
4089,38,Lease,2022-10-19,5965.64,292,2093
4090,45,Lease,2023-02-22,3559.46,47,1409
4091,14,Sale,2024-01-13,5973822.58,840,1510
4092,14,Lease,2023-11-24,6434.11,562,552
4093,25,Sale,2022-10-30,15062017.31,553,2475
4094,19,Lease,2023-11-13,918.45,274,2007
4095,40,Sale,2023-05-20,6212807.16,289,2881
4096,37,Lease,2024-03-07,5453.52,518,2625
4097,44,Lease,2023-11-05,7280.57,189,2367
4098,16,Lease,2024-06-08,2032.02,934,2381
4099,36,Sale,2024-07-01,3403869.09,45,510
4100,16,Lease,2022-11-03,8761.11,186,1283
4101,1,Sale,2023-12-19,15896187.89,215,151
4102,44,Sale,2022-09-09,4251734.14,212,1013
4103,40,Sale,2024-05-23,9517241.85,21,1845
4104,6,Lease,2023-03-14,1158.16,310,1000
4105,47,Lease,2022-10-26,1287.27,613,303
4106,24,Sale,2023-08-02,12734306.55,127,2323
4107,22,Sale,2023-12-19,3269385.49,892,1490
4108,49,Sale,2022-12-21,4285350.24,681,1987
4109,49,Sale,2022-08-11,7038222.1,484,1431
4110,25,Sale,2024-01-11,11525872.37,171,2367
4111,42,Sale,2023-01-12,6897266.57,607,2623
4112,16,Sale,2024-06-24,14550815.74,538,1802
4113,38,Lease,2023-06-07,2382.23,957,1632
4114,43,Sale,2023-05-06,3278020.8,368,1746
4115,31,Sale,2024-04-22,11839906.34,786,2466
4116,33,Sale,2023-05-09,14891474.4,323,1743
4117,27,Sale,2023-06-10,13143533.21,93,440
4118,21,Sale,2023-10-12,16711427.87,708,993
4119,48,Sale,2024-07-21,18450761.77,436,2886
4120,27,Lease,2023-09-11,5331.15,514,2409
4121,38,Sale,2023-07-25,14596165.51,754,2982
4122,33,Sale,2024-07-08,15809337.88,940,2303
4123,31,Sale,2023-11-08,10866256.81,186,392
4124,13,Lease,2024-01-25,7177.06,327,1119
4125,2,Sale,2024-08-01,18342254.71,979,2245
4126,40,Sale,2023-11-08,3218874.12,686,122
4127,11,Sale,2023-01-17,3208263.84,591,2984
4128,34,Sale,2022-12-27,6509497.31,451,2583
4129,6,Lease,2023-07-25,6586.69,738,1830
4130,19,Lease,2023-02-01,7976.7,786,2412
4131,27,Lease,2024-08-02,4481.27,585,2778
4132,35,Lease,2023-04-05,4230.95,261,2423
4133,11,Lease,2023-08-30,2293.64,625,946
4134,37,Lease,2024-01-19,2914.96,491,2792
4135,18,Sale,2024-07-04,2926536.46,251,624
4136,40,Lease,2024-06-04,9042.13,818,319
4137,17,Sale,2024-04-30,11402914.46,638,2685
4138,49,Sale,2023-08-11,10864701.11,984,624
4139,48,Sale,2023-12-15,14463713.94,44,87
4140,23,Sale,2022-09-28,3177689.68,527,461
4141,35,Sale,2024-07-15,18876336.0,235,844
4142,13,Lease,2023-02-28,1176.37,190,2849
4143,35,Lease,2022-12-11,3746.19,551,2214
4144,35,Lease,2022-09-21,3249.53,583,1244
4145,40,Sale,2022-12-17,19171596.3,775,1134
4146,29,Sale,2023-12-13,2978826.87,657,2551
4147,3,Sale,2024-07-25,5988986.58,108,2247
4148,34,Sale,2024-04-22,1733112.75,753,1551
4149,36,Lease,2022-11-20,7527.19,758,909
4150,36,Lease,2023-03-09,3360.22,308,2302
4151,38,Sale,2023-06-06,16106611.88,457,181
4152,41,Lease,2024-01-10,5487.24,823,144
4153,38,Sale,2023-01-14,2632644.59,903,650
4154,11,Lease,2023-10-09,2527.63,965,1128
4155,12,Sale,2023-03-19,19452145.2,193,1205
4156,2,Lease,2022-12-27,5921.95,532,2057
4157,41,Lease,2023-04-27,7117.47,825,407
4158,42,Sale,2024-07-10,11288506.31,644,908
4159,47,Sale,2024-06-25,3579393.77,868,1450
4160,31,Lease,2023-09-01,8379.81,57,1588
4161,2,Lease,2022-12-28,6672.88,400,503
4162,27,Lease,2024-03-11,4145.54,580,2387
4163,31,Sale,2023-04-26,6609999.32,502,2166
4164,10,Sale,2022-12-06,15419958.95,592,32
4165,29,Lease,2023-02-03,6121.43,136,1610
4166,19,Sale,2024-03-21,15076863.32,735,1245
4167,35,Sale,2023-10-10,6546316.22,345,755
4168,5,Lease,2024-06-12,5618.33,187,1527
4169,47,Lease,2024-07-09,1031.08,880,2959
4170,5,Sale,2023-03-06,18912090.74,782,1734
4171,8,Sale,2023-03-28,2183370.11,212,223
4172,26,Sale,2023-04-11,17258025.77,463,395
4173,39,Lease,2023-11-24,9306.33,329,1411
4174,1,Sale,2023-07-12,16049023.99,102,52
4175,19,Sale,2023-12-28,4262749.38,100,269
4176,23,Lease,2023-12-21,6143.43,226,1721
4177,30,Lease,2023-09-28,1868.45,187,2928
4178,22,Sale,2023-06-14,16039622.17,694,2071
4179,18,Sale,2023-11-11,11651250.39,616,2919
4180,34,Sale,2024-01-11,1990721.05,793,2223
4181,46,Lease,2022-11-26,4664.87,965,1395
4182,47,Lease,2023-11-05,7012.15,407,2908
4183,15,Lease,2023-04-27,4071.38,556,1235
4184,33,Lease,2023-04-03,2444.3,109,1930
4185,44,Lease,2023-05-12,6920.56,676,158
4186,3,Lease,2023-08-24,6116.26,495,1179
4187,19,Lease,2023-11-27,3032.08,941,922
4188,30,Lease,2024-05-30,3023.59,891,40
4189,21,Sale,2023-10-19,15221198.69,542,1410
4190,50,Lease,2023-04-21,4987.39,638,295
4191,17,Sale,2023-07-01,4682498.75,166,1742
4192,42,Sale,2024-03-03,9392898.93,669,2755
4193,23,Lease,2024-06-11,7228.86,217,2802
4194,3,Lease,2023-12-20,7473.11,55,1429
4195,40,Sale,2022-11-01,3067100.63,481,1700
4196,16,Lease,2024-03-09,6111.81,948,1400
4197,13,Sale,2022-11-04,2133157.05,253,2907
4198,45,Sale,2022-08-04,10561785.04,151,2807
4199,23,Sale,2024-02-20,18732599.17,747,2669
4200,46,Sale,2024-02-17,13347583.03,862,918
4201,31,Sale,2022-11-24,15116633.04,985,1773
4202,21,Lease,2023-04-09,7193.53,715,2462
4203,23,Lease,2023-03-22,5217.01,302,415
4204,48,Lease,2023-05-26,5671.9,111,2544
4205,25,Lease,2023-07-21,3828.72,35,2601
4206,10,Sale,2022-11-20,19672945.17,461,1345
4207,47,Lease,2024-03-24,3958.05,570,477
4208,39,Sale,2024-03-12,15216637.48,191,2587
4209,2,Sale,2023-05-26,7740838.2,646,2775
4210,2,Sale,2022-12-31,13315905.9,533,1231
4211,1,Lease,2023-02-18,3068.98,220,2310
4212,37,Lease,2023-07-09,5134.36,426,597
4213,28,Sale,2022-10-29,3273654.16,828,2201
4214,35,Sale,2024-07-09,4599286.53,856,625
4215,23,Sale,2023-10-09,15694487.3,698,527
4216,26,Sale,2023-06-13,1693522.24,418,2699
4217,2,Lease,2023-06-21,3321.5,226,1316
4218,36,Sale,2023-08-24,10316441.34,130,2123
4219,1,Lease,2024-04-21,6235.73,430,914
4220,24,Lease,2023-05-14,8856.99,332,1857
4221,34,Sale,2024-07-30,15163520.22,552,1214
4222,46,Sale,2022-10-25,6492484.81,832,1009
4223,49,Sale,2024-01-01,6486338.49,864,543
4224,15,Sale,2023-03-11,8850294.05,693,128
4225,23,Lease,2022-09-15,5290.53,180,2166
4226,41,Sale,2022-08-26,1030162.51,156,2816
4227,32,Sale,2023-08-29,4673045.15,807,22
4228,3,Lease,2024-05-24,9747.16,676,380
4229,50,Sale,2022-10-21,7130683.36,466,77
4230,7,Lease,2023-03-09,8257.46,477,2913
4231,29,Sale,2024-01-12,2921196.49,282,2271
4232,40,Lease,2023-12-07,8470.61,95,820
4233,3,Lease,2024-03-30,1341.62,675,1978
4234,14,Sale,2022-12-12,10062021.35,976,1236
4235,1,Lease,2023-01-08,4574.53,67,2106
4236,12,Lease,2023-06-18,5489.41,710,387
4237,3,Lease,2023-02-21,1993.57,283,444
4238,47,Lease,2023-05-10,1576.14,358,2531
4239,15,Sale,2023-06-17,18663257.45,789,338
4240,34,Sale,2022-09-04,18415000.7,632,765
4241,7,Lease,2023-10-17,8176.97,285,2410
4242,50,Lease,2023-02-13,2550.11,265,2325
4243,40,Sale,2022-08-06,14807868.74,756,552
4244,29,Sale,2023-02-03,1991430.7,993,2392
4245,15,Sale,2022-09-07,1740232.86,593,2926
4246,32,Sale,2024-01-16,1208447.08,379,787
4247,21,Sale,2023-03-17,16341143.3,278,1252
4248,28,Lease,2023-09-14,2571.7,316,1310
4249,6,Lease,2024-05-16,4772.86,344,1033
4250,23,Lease,2023-11-21,9432.19,446,1131
4251,28,Sale,2024-01-01,15601628.21,467,920
4252,40,Lease,2023-12-11,1695.73,393,2442
4253,44,Sale,2024-03-25,12460544.44,913,1782
4254,13,Lease,2024-02-16,8234.84,301,2438
4255,26,Sale,2024-02-08,5974892.15,689,70
4256,33,Lease,2024-07-08,7480.88,193,1799
4257,47,Sale,2023-08-01,6811637.59,647,2849
4258,26,Lease,2024-04-10,6575.35,883,741
4259,15,Sale,2024-02-19,9043922.96,45,2683
4260,1,Lease,2023-11-08,3224.36,462,230
4261,40,Lease,2022-09-02,8240.88,309,303
4262,42,Lease,2022-08-04,2946.67,314,2556
4263,45,Lease,2023-01-25,9403.36,163,1889
4264,33,Lease,2024-02-08,1357.78,804,2833
4265,24,Lease,2022-11-13,1267.06,568,2461
4266,15,Lease,2024-06-08,6965.64,302,572
4267,43,Sale,2023-05-28,16849513.1,793,1557
4268,2,Lease,2024-06-13,6232.37,569,702
4269,16,Lease,2023-01-29,7683.71,834,884
4270,26,Sale,2023-11-13,16710828.16,195,1592
4271,42,Sale,2023-02-19,10161679.0,71,736
4272,23,Lease,2023-01-07,4822.99,489,262
4273,36,Sale,2023-05-26,3861721.12,906,2629
4274,31,Lease,2024-03-30,3630.37,78,1763
4275,45,Sale,2023-01-18,7452401.68,494,978
4276,38,Lease,2022-11-06,9999.16,118,367
4277,43,Sale,2023-09-12,18793063.91,136,1026
4278,2,Lease,2023-09-01,8552.97,449,829
4279,9,Sale,2022-11-25,2739985.05,155,2635
4280,21,Lease,2024-03-05,2498.93,968,1607
4281,6,Lease,2022-09-13,5137.21,82,2249
4282,8,Sale,2024-01-15,17618588.42,645,718
4283,24,Sale,2022-08-30,6163833.5,427,2086
4284,30,Sale,2022-11-30,14259449.59,947,2046
4285,27,Sale,2022-12-07,13533051.88,265,439
4286,18,Sale,2022-08-25,4426923.75,110,2743
4287,26,Sale,2022-10-12,10257849.11,151,437
4288,36,Lease,2023-04-20,8141.14,935,2932
4289,50,Lease,2023-01-14,6859.82,811,2306
4290,48,Sale,2024-05-03,1085019.32,846,2508
4291,22,Lease,2024-07-01,3258.75,746,2756
4292,44,Lease,2023-03-13,2626.23,625,847
4293,35,Lease,2022-11-06,4963.72,162,1707
4294,46,Sale,2023-02-12,19900491.41,280,1993
4295,6,Lease,2022-11-02,1077.77,74,2814
4296,49,Sale,2022-12-14,9536301.54,636,2774
4297,19,Lease,2024-01-19,8131.55,820,903
4298,42,Sale,2023-03-06,1958371.7,300,2263
4299,19,Lease,2024-01-12,9512.41,378,84
4300,44,Lease,2024-02-24,8152.09,577,1330
4301,38,Lease,2023-03-15,3816.25,673,1189
4302,39,Lease,2023-07-06,7625.94,406,1537
4303,42,Sale,2024-03-25,10511582.48,390,176
4304,33,Sale,2022-10-11,12131703.26,252,1215
4305,44,Sale,2022-11-05,15686786.08,579,534
4306,21,Lease,2023-02-07,8785.88,927,1684
4307,26,Sale,2023-10-24,13190222.69,411,839
4308,1,Lease,2024-03-23,3760.56,980,2810
4309,42,Lease,2022-09-25,3306.0,717,941
4310,19,Lease,2023-12-07,2929.59,279,486
4311,38,Sale,2022-11-28,8540269.97,743,2968
4312,49,Sale,2023-05-06,2274363.44,915,605
