profit_id,transaction_id,net_profit,profit_date
3819,3819,26013.2000000005,11/23/2023
211,211,26032.6000000005,10/19/2022
3293,3293,26052.0000000005,7/24/2023
4912,4912,26071.4000000005,6/30/2023
4714,4714,26090.8000000005,8/6/2023
4879,4879,26110.2000000005,9/19/2022
4077,4077,26129.6000000005,1/28/2023
2635,2635,26149.0000000005,3/11/2024
4800,4800,26168.4000000005,4/28/2023
2756,2756,26187.8000000005,6/7/2024
1652,1652,26207.2000000005,7/5/2024
4393,4393,26226.6000000005,10/1/2022
3154,3154,26246.0000000005,1/18/2024
1826,1826,26265.4000000005,11/11/2022
1389,1389,26284.8000000005,3/1/2023
1843,1843,26304.2000000005,8/28/2023
1375,1375,26323.6000000005,4/5/2024
2655,2655,26343.0000000005,9/14/2023
1990,1990,26362.4000000005,9/27/2022
3302,3302,26381.8000000005,3/21/2023
372,372,26401.2000000005,2/1/2023
583,583,26420.6000000005,7/15/2024
1767,1767,26440.0000000005,1/2/2023
70,70,26459.4000000005,4/9/2024
3461,3461,26478.8000000005,2/23/2024
4300,4300,26498.2000000005,2/24/2024
464,464,26517.6000000005,8/25/2022
4610,4610,26537.0000000005,10/30/2022
4665,4665,26556.4000000005,5/1/2023
3511,3511,26575.8000000005,7/20/2023
4017,4017,26595.2000000005,11/16/2022
1573,1573,26614.6000000005,3/1/2023
2056,2056,26634.0000000005,7/8/2024
4266,4266,26653.4000000005,6/8/2024
4010,4010,26672.8000000005,5/7/2024
1922,1922,26692.2000000005,9/8/2023
4299,4299,26711.6000000005,1/12/2024
1457,1457,26731.0000000005,7/10/2023
764,764,26750.4000000005,4/28/2023
2054,2054,26769.8000000005,10/5/2023
3623,3623,26789.2000000005,3/5/2023
1092,1092,26808.6000000005,11/3/2022
2306,2306,26828.0000000006,3/31/2024
1653,1653,26847.4000000006,1/21/2023
1934,1934,26866.8000000006,2/15/2023
4309,4309,26886.2000000006,9/25/2022
2776,2776,26905.6000000006,9/2/2023
3513,3513,26925.0000000006,3/13/2023
3107,3107,26944.4000000006,6/5/2023
1009,1009,26963.8000000006,11/11/2022
924,924,26983.2000000006,10/27/2022
1784,1784,27002.6000000006,3/4/2023
707,707,27022.0000000006,7/12/2024
120,120,27041.4000000006,10/12/2023
3425,3425,27060.8000000006,1/16/2023
3,3,27080.2000000006,7/31/2024
3390,3390,27099.6000000006,2/28/2023
4260,4260,27119.0000000006,11/8/2023
3348,3348,27138.4000000006,9/12/2023
1341,1341,27165.5000000006,7/27/2024
4625,4625,27192.6000000006,6/5/2024
623,623,27219.7000000006,10/15/2023
296,296,27246.8000000006,9/1/2023
1226,1226,27273.9000000006,5/21/2024
481,481,27301.0000000006,2/2/2023
300,300,27328.1000000006,11/24/2022
1928,1928,27355.2000000006,6/16/2023
1985,1985,27382.3000000006,12/10/2022
2991,2991,27409.4000000006,3/27/2023
1918,1918,27436.5000000006,5/19/2023
1689,1689,27463.6000000006,1/7/2023
2022,2022,27490.7000000006,4/18/2024
2845,2845,27517.8000000006,4/6/2024
2108,2108,27544.9000000006,8/15/2022
1151,1151,27572.0000000006,11/4/2023
1216,1216,27599.1000000005,10/19/2023
2704,2704,27626.2000000005,11/30/2022
2952,2952,27653.3000000005,8/2/2023
4728,4728,27680.4000000005,8/5/2022
4921,4921,27707.5000000005,7/31/2023
2405,2405,27734.6000000005,4/7/2023
3558,3558,27761.7000000005,12/17/2022
726,726,27788.8000000005,2/1/2023
4306,4306,27815.9000000005,2/7/2023
3541,3541,27843.0000000005,3/5/2023
218,218,27870.1000000005,12/18/2023
745,745,27897.2000000005,6/16/2023
1901,1901,27924.3000000005,2/1/2023
3405,3405,27951.4000000005,10/7/2022
3094,3094,27978.5000000005,9/14/2023
3759,3759,28005.6000000005,11/15/2022
762,762,28032.7000000005,4/17/2023
2628,2628,28059.8000000005,6/30/2023
1472,1472,28086.9000000005,8/30/2022
3087,3087,28114.0000000005,9/3/2023
3480,3480,28141.1000000005,11/12/2023
2045,2045,28168.2000000005,5/19/2024
3540,3540,28195.3000000005,12/20/2023
3581,3581,28222.4000000005,8/7/2023
3991,3991,28249.5000000005,3/27/2024
2784,2784,28276.6000000005,10/31/2022
3802,3802,28303.7000000005,4/1/2024
2530,2530,28330.8000000005,7/28/2023
1433,1433,28357.9000000005,7/10/2024
2654,2654,28385.0000000005,3/26/2023
1301,1301,28412.1000000005,6/13/2023
3160,3160,28439.2000000005,8/27/2023
4329,4329,28466.3000000005,8/1/2023
4469,4469,28493.4000000005,2/5/2024
2207,2207,28520.5000000005,6/5/2024
1824,1824,28547.6000000005,6/24/2023
900,900,28574.7000000005,11/3/2022
2726,2726,28601.8000000005,5/1/2024
984,984,28628.9000000005,8/19/2022
567,567,28656.0000000005,11/1/2023
431,431,28683.1000000005,10/17/2022
3419,3419,28710.2000000005,4/8/2024
753,753,28737.3000000005,9/3/2022
949,949,28764.4000000005,12/26/2023
4959,4959,28791.5000000005,2/19/2024
537,537,28818.6000000005,1/4/2024
1543,1543,28845.7000000005,12/21/2023
4031,4031,28872.8000000005,5/7/2024
3424,3424,28899.9000000005,3/19/2023
830,830,28927.0000000005,9/13/2022
1455,1455,28954.1000000005,3/26/2024
3858,3858,28981.2000000005,4/15/2024
380,380,29008.3000000005,1/28/2024
1168,1168,29035.4000000005,11/5/2023
4531,4531,29062.5000000005,7/25/2023
1814,1814,29089.6000000005,8/13/2023
4562,4562,29116.7000000005,4/25/2023
3612,3612,29143.8000000005,8/27/2023
3729,3729,29170.9000000005,10/1/2023
1887,1887,29198.0000000005,11/20/2022
1533,1533,29225.1000000005,4/23/2023
3572,3572,29252.2000000005,9/4/2023
16,16,29279.3000000005,4/6/2024
1056,1056,29306.4000000005,12/17/2022
1715,1715,29333.5000000005,3/6/2024
4741,4741,29360.6000000005,2/16/2023
882,882,29387.7000000005,5/27/2024
1992,1992,29414.8000000005,7/2/2023
3379,3379,29441.9000000005,3/1/2024
2040,2040,29469.0000000004,2/5/2023
2691,2691,29496.1000000004,9/11/2023
244,244,29523.2000000004,8/22/2022
4314,4314,29550.3000000004,11/17/2023
4923,4923,29577.4000000004,9/7/2023
4599,4599,29604.5000000004,12/11/2023
4865,4865,29631.6000000004,6/29/2024
414,414,29658.7000000004,12/23/2022
2484,2484,29685.8000000004,4/3/2023
2564,2564,29712.9000000004,10/5/2022
2211,2211,29740.0000000004,5/21/2023
584,584,29767.1000000004,2/8/2023
609,609,29794.2000000004,3/22/2024
1995,1995,29821.3000000004,3/26/2023
2648,2648,29848.4000000004,12/1/2022
4132,4132,29875.5000000004,4/5/2023
1485,1485,29902.6000000004,5/17/2023
921,921,29929.7000000004,11/27/2022
2624,2624,29956.8000000004,8/15/2023
3244,3244,29983.9000000004,11/6/2023
2170,2170,30011.0000000004,8/11/2022
249,249,30038.1000000004,12/7/2022
708,708,30065.2000000004,2/22/2024
983,983,30092.3000000004,4/26/2023
363,363,30119.4000000004,6/1/2024
3052,3052,30146.5000000004,10/23/2023
2231,2231,30173.6000000004,4/5/2023
3265,3265,30200.7000000004,5/2/2023
1462,1462,30227.8000000004,6/15/2023
3782,3782,30254.9000000004,5/1/2023
3112,3112,30282.0000000004,7/16/2023
881,881,30309.1000000004,7/23/2024
15,15,30336.2000000004,1/8/2024
1650,1650,30363.3000000004,5/26/2024
1212,1212,30390.4000000004,9/12/2022
3404,3404,30417.5000000004,7/31/2023
4817,4817,30444.6000000004,6/10/2023
733,733,30471.7000000004,8/22/2023
4525,4525,30498.8000000004,10/1/2022
2695,2695,30525.9000000004,10/16/2022
807,807,30553.0000000004,12/4/2023
4173,4173,30580.1000000004,11/24/2023
258,258,30607.2000000004,5/29/2024
1060,1060,30634.3000000004,7/13/2023
3128,3128,30661.4000000004,6/6/2023
3724,3724,30688.5000000004,10/19/2022
805,805,30715.6000000004,4/18/2024
3412,3412,30742.7000000004,3/6/2023
1425,1425,30769.8000000004,9/30/2023
4165,4165,30796.9000000004,2/3/2023
149,149,30824.0000000004,5/5/2024
1270,1270,30851.1000000004,2/4/2024
3693,3693,30878.2000000004,7/15/2023
3555,3555,30905.3000000004,5/1/2024
740,740,30932.4000000004,11/28/2023
843,843,30959.5000000004,5/16/2023
675,675,30986.6000000004,8/12/2022
3476,3476,31013.7000000004,7/27/2024
3653,3653,31040.8000000004,12/29/2022
3491,3491,31067.9000000004,3/1/2023
1685,1685,31095.0000000004,2/4/2023
4089,4089,31122.1000000004,10/19/2022
3469,3469,31149.2000000004,9/25/2022
2253,2253,31176.3000000004,11/27/2023
2069,2069,31203.4000000004,12/24/2022
3554,3554,31230.5000000004,9/2/2023
2949,2949,31257.6000000004,12/7/2023
4049,4049,31284.7000000004,9/2/2022
2569,2569,31311.8000000004,1/27/2024
2673,2673,31338.9000000003,11/1/2022
2410,2410,31366.0000000003,12/13/2022
435,435,31393.1000000003,8/15/2022
4161,4161,31420.2000000003,12/28/2022
4162,4162,31447.3000000003,3/11/2024
4419,4419,31474.4000000003,12/19/2022
498,498,31501.5000000003,8/8/2023
4681,4681,31528.6000000003,8/11/2023
841,841,31555.7000000003,7/19/2024
3020,3020,31582.8000000003,3/7/2023
1988,1988,31609.9000000003,8/6/2023
3071,3071,31637.0000000003,8/12/2023
4316,4316,31664.1000000003,4/25/2023
1235,1235,31691.2000000003,4/18/2023
2255,2255,31718.3000000003,1/12/2024
4887,4887,31745.4000000003,2/26/2024
2502,2502,31772.5000000003,12/10/2023
620,620,31799.6000000003,3/5/2024
1350,1350,31826.7000000003,1/12/2024
1552,1552,31853.8000000003,7/13/2023
2908,2908,31880.9000000003,5/21/2024
4013,4013,31908.0000000003,10/22/2023
3651,3651,31935.1000000003,11/24/2023
2769,2769,31962.2000000003,11/20/2022
2975,2975,31989.3000000003,7/21/2023
2354,2354,32016.4000000003,3/27/2023
1605,1605,32043.5000000003,10/27/2022
125,125,32070.6000000003,12/12/2022
2459,2459,32097.7000000003,10/1/2023
1197,1197,32124.8000000003,5/8/2023
771,771,32151.9000000003,5/21/2024
4143,4143,32179.0000000003,12/11/2022
1750,1750,32206.1000000003,1/25/2024
737,737,32233.2000000003,10/27/2022
1468,1468,32260.3000000003,1/2/2023
395,395,32287.4000000003,11/13/2023
79,79,32314.5000000003,8/14/2022
1146,1146,32341.6000000003,2/17/2023
2000,2000,32368.7000000003,8/20/2022
4066,4066,32395.8000000003,4/8/2023
4707,4707,32422.9000000003,9/12/2022
2136,2136,32450.0000000003,5/19/2024
3411,3411,32477.1000000003,2/14/2024
1288,1288,32504.2000000003,10/16/2022
840,840,32531.3000000003,12/8/2022
679,679,32558.4000000003,6/10/2023
1001,1001,32585.5000000003,7/26/2023
2679,2679,32612.6000000003,7/23/2024
633,633,32639.7000000003,12/31/2023
4915,4915,32666.8000000003,2/17/2023
2692,2692,32693.9000000003,4/4/2023
1367,1367,32721.0000000003,10/22/2023
1663,1663,32748.1000000003,12/10/2023
1765,1765,32775.2000000003,6/27/2024
2632,2632,32802.3000000003,10/7/2022
2862,2862,32829.4000000003,9/15/2023
2640,2640,32856.5000000003,12/16/2023
1169,1169,32883.6000000003,11/15/2023
1624,1624,32910.7000000003,8/19/2022
1293,1293,32937.8000000003,6/10/2024
4391,4391,32964.9000000003,10/3/2022
1137,1137,32992.0000000003,11/20/2023
3193,3193,33019.1000000003,5/30/2023
2638,2638,33046.2000000003,3/15/2023
3393,3393,33073.3000000003,11/19/2023
2298,2298,33100.4000000003,2/20/2023
3353,3353,33127.5000000003,10/7/2023
2772,2772,33154.6000000003,9/28/2022
4978,4978,33181.7000000003,12/8/2023
741,741,33208.8000000003,1/3/2024
2840,2840,33235.9000000003,12/11/2023
2930,2930,33263.0000000003,3/25/2023
4086,4086,33290.1000000002,3/30/2023
816,816,33317.2000000002,8/29/2022
2365,2365,33344.3000000002,5/22/2023
4717,4717,33371.4000000002,3/2/2024
3619,3619,33398.5000000002,9/9/2022
681,681,33425.6000000002,4/3/2023
653,653,33452.7000000002,1/30/2024
3287,3287,33479.8000000002,8/21/2023
114,114,33506.9000000002,3/18/2023
4438,4438,33534.0000000002,11/7/2023
570,570,33561.1000000002,4/30/2023
2121,2121,33588.2000000002,6/1/2024
4136,4136,33615.3000000002,6/4/2024
3375,3375,33642.4000000002,4/9/2023
4242,4242,33669.5000000002,2/13/2023
746,746,33696.6000000002,12/25/2023
341,341,33723.7000000002,8/13/2022
4766,4766,33750.8000000002,7/29/2024
3146,3146,33777.9000000002,6/20/2024
2511,2511,33805.0000000002,12/6/2023
2995,2995,33832.1000000002,1/25/2023
1464,1464,33859.2000000002,12/30/2022
2565,2565,33886.3000000002,2/4/2024
1088,1088,33913.4000000002,2/5/2024
2301,2301,33940.5000000002,10/18/2022
4556,4556,33967.6000000002,10/3/2022
1539,1539,33994.7000000002,7/22/2024
2044,2044,34021.8000000002,7/28/2023
3044,3044,34048.9000000002,1/22/2024
4862,4862,34076.0000000002,12/9/2022
222,222,34103.1000000002,5/1/2024
169,169,34130.2000000002,8/15/2023
4185,4185,34157.3000000002,5/12/2023
4553,4553,34184.4000000002,11/15/2023
732,732,34211.5000000002,4/26/2023
4624,4624,34238.6000000002,12/9/2022
4660,4660,34265.7000000002,6/24/2024
2225,2225,34292.8000000002,11/9/2023
1079,1079,34319.9000000002,4/9/2024
1568,1568,34347.0000000002,7/26/2024
3731,3731,34374.1000000002,5/27/2023
1029,1029,34401.2000000002,9/2/2022
4957,4957,34428.3000000002,11/28/2022
479,479,34455.4000000002,6/7/2023
2406,2406,34482.5000000002,9/23/2023
2314,2314,34509.6000000002,1/1/2023
4612,4612,34536.7000000002,12/27/2022
1770,1770,34563.8000000002,10/9/2023
3385,3385,34590.9000000002,1/11/2023
1588,1588,34618.0000000002,6/6/2024
1121,1121,34645.1000000002,3/13/2023
2921,2921,34672.2000000002,11/14/2022
1851,1851,34699.3000000002,4/5/2024
3203,3203,34726.4000000002,7/12/2023
1458,1458,34753.5000000002,4/28/2024
1321,1321,34780.6000000002,10/23/2022
1267,1267,34807.7000000002,2/23/2023
3516,3516,34834.8000000002,8/23/2022
4043,4043,34861.9000000002,12/13/2023
3704,3704,34889.0000000002,4/23/2024
3219,3219,34916.1000000002,2/17/2024
2945,2945,34943.2000000002,5/14/2023
4184,4184,34970.3000000002,4/3/2023
4001,4001,34997.4000000002,10/14/2023
4154,4154,35024.5000000002,10/9/2023
404,404,35051.6000000002,1/30/2024
3312,3312,35078.7000000002,11/6/2023
4772,4772,35105.8000000002,7/7/2024
4692,4692,35132.9000000002,7/27/2023
3443,3443,35160.0000000001,3/6/2023
2621,2621,35187.1000000001,10/25/2022
2819,2819,35214.2000000001,6/29/2023
1147,1147,35241.3000000001,4/10/2024
3215,3215,35268.4000000001,6/20/2024
2341,2341,35295.5000000001,12/25/2023
2310,2310,35322.6000000001,2/2/2023
3610,3610,35349.7000000001,9/1/2023
4991,4991,35376.8000000001,11/10/2023
1860,1860,35403.9000000001,6/3/2023
4212,4212,35431.0000000001,7/9/2023
1503,1503,35458.1000000001,11/26/2023
3268,3268,35485.2000000001,5/9/2024
2006,2006,35512.3000000001,8/12/2022
3134,3134,35539.4000000001,10/11/2023
3672,3672,35566.5000000001,7/5/2024
4431,4431,35593.6000000001,5/2/2023
4396,4396,35620.7000000001,9/11/2022
1112,1112,35647.8000000001,9/27/2022
993,993,35674.9000000001,2/15/2024
4788,4788,35702.0000000001,10/18/2022
3083,3083,35729.1000000001,9/4/2023
3410,3410,35756.2000000001,6/19/2023
3383,3383,35783.3000000001,8/27/2022
3222,3222,35810.4000000001,3/19/2024
1635,1635,35837.5000000001,11/1/2023
1506,1506,35864.6000000001,11/6/2022
4686,4686,35891.7000000001,3/8/2023
3708,3708,35918.8000000001,8/30/2023
1071,1071,35945.9000000001,6/25/2023
333,333,35973.0000000001,4/26/2023
3757,3757,36000.1000000001,7/24/2023
264,264,36027.2000000001,8/30/2023
4332,4332,36054.3000000001,4/29/2024
2582,2582,36081.4000000001,6/11/2023
3311,3311,36108.5000000001,6/16/2023
1747,1747,36135.6000000001,9/12/2022
4750,4750,36162.7000000001,1/8/2023
3102,3102,36189.8000000001,4/28/2024
837,837,36216.9000000001,11/27/2023
1488,1488,36244.0000000001,12/31/2022
2586,2586,36271.1000000001,8/19/2023
4022,4022,36298.2000000001,3/15/2024
2920,2920,36325.3000000001,12/24/2023
201,201,36352.4000000001,3/29/2024
248,248,36379.5000000001,6/11/2023
1364,1364,36406.6000000001,8/11/2022
4226,4226,36433.7000000001,8/26/2022
4081,4081,36460.8000000001,12/13/2022
2934,2934,36487.9000000001,12/16/2022
3233,3233,36515.0000000001,6/26/2023
1907,1907,36542.1000000001,4/14/2023
4490,4490,36569.2000000001,6/18/2024
1802,1802,36596.3000000001,7/28/2023
4367,4367,36623.4000000001,9/19/2023
874,874,36650.5000000001,9/22/2023
4902,4902,36677.6000000001,11/17/2023
3683,3683,36704.7000000001,11/14/2022
2047,2047,36731.8000000001,5/8/2023
3784,3784,36758.9000000001,9/8/2022
4290,4290,36786.0000000001,5/3/2024
2698,2698,36813.1000000001,3/29/2024
1381,1381,36840.2000000001,10/5/2022
4699,4699,36867.3000000001,5/3/2024
3880,3880,36894.4000000001,7/20/2023
3827,3827,36921.5000000001,3/1/2023
483,483,36948.6000000001,2/9/2023
3497,3497,36975.7000000001,5/6/2023
2327,2327,37002.8000000001,2/11/2023
1675,1675,37029.9,9/5/2023
1857,1857,37057,2/9/2023
2611,2611,37084.1,3/17/2024
514,514,37111.2,7/23/2024
3163,3163,37138.3,2/17/2023
1209,1209,37165.4,2/1/2024
2766,2766,37192.5,11/28/2022
2880,2880,37219.6,4/16/2023
3706,3706,37246.7,5/26/2023
1560,1560,37273.8,1/19/2023
3056,3056,37300.9,2/21/2023
31,31,37328,10/7/2022
1524,1524,37355.1,9/30/2023
4715,4715,37382.2,9/20/2023
3820,3820,37409.3,2/25/2024
2832,2832,37436.4,10/1/2023
4246,4246,37463.5,1/16/2024
847,847,37490.6,10/8/2022
721,721,37517.7,11/30/2023
267,267,37544.8,2/20/2023
396,396,37571.9,8/11/2022
3442,3442,37599,3/15/2023
3137,3137,37626.1,1/8/2024
4616,4616,37653.2,4/1/2023
3490,3490,37680.3,8/6/2022
778,778,37707.4,1/9/2023
3577,3577,37734.5,11/18/2023
1414,1414,37761.6,1/10/2024
1107,1107,37788.7,9/7/2023
1411,1411,37815.8,8/31/2023
1198,1198,37842.9,11/24/2023
2271,2271,37870,12/25/2023
4530,4530,37897.1,9/2/2023
1891,1891,37924.2,10/28/2022
3785,3785,37951.3,9/10/2022
1362,1362,37978.4,10/23/2022
2400,2400,38005.5,10/4/2023
4520,4520,38032.6,1/16/2023
3386,3386,38059.7,2/8/2023
1063,1063,38086.8,1/29/2024
1400,1400,38113.9,3/23/2024
437,437,38141,5/1/2023
4021,4021,38168.1,1/2/2024
13,13,38195.2,12/15/2022
524,524,38222.3,12/23/2022
3881,3881,38249.4,11/12/2022
3016,3016,38276.5,10/4/2023
1033,1033,38303.6,6/30/2023
1428,1428,38330.7,3/7/2023
4745,4745,38357.8,12/26/2022
1644,1644,38384.9,11/11/2023
1880,1880,38412,10/17/2023
4968,4968,38439.1,4/12/2024
3097,3097,38466.2,10/15/2023
4485,4485,38493.3,1/9/2023
549,549,38520.4,1/29/2023
32,32,38547.5,1/2/2023
2159,2159,38574.6,6/28/2023
2452,2452,38601.7,7/8/2024
2721,2721,38628.8,6/20/2024
2884,2884,38655.9,1/25/2024
1975,1975,38683,7/19/2024
2192,2192,38710.1,9/3/2022
4656,4656,38737.2,5/16/2024
2279,2279,38764.3,4/28/2023
2028,2028,38791.4,6/13/2024
2135,2135,38818.5,5/23/2024
2528,2528,38845.6,8/5/2022
1777,1777,38872.6999999999,8/19/2023
4796,4796,38899.7999999999,6/7/2023
1959,1959,38926.8999999999,4/9/2024
2548,2548,38953.9999999999,3/19/2024
1549,1549,38981.0999999999,4/14/2023
2487,2487,39008.1999999999,4/17/2023
2660,2660,39035.2999999999,1/11/2024
150,150,39062.3999999999,12/24/2023
237,237,39089.4999999999,10/31/2023
4245,4245,39116.5999999999,9/7/2022
4148,4148,39143.6999999999,4/22/2024
172,172,39170.7999999999,10/18/2022
4050,4050,39197.8999999999,1/1/2024
4216,4216,39224.9999999999,6/13/2023
1964,1964,39252.0999999999,7/15/2023
1579,1579,39279.1999999999,2/11/2024
270,270,39306.2999999999,6/24/2024
214,214,39333.3999999999,7/30/2023
1246,1246,39360.4999999999,2/1/2024
826,826,39387.5999999999,12/31/2022
271,271,39414.6999999999,4/21/2024
1190,1190,39441.7999999999,10/6/2022
2831,2831,39468.8999999999,2/19/2024
2442,2442,39495.9999999999,7/18/2024
4779,4779,39523.0999999999,8/15/2022
3514,3514,39550.1999999999,10/31/2023
1233,1233,39577.2999999999,1/16/2024
2910,2910,39604.3999999999,6/16/2023
1274,1274,39631.4999999999,1/14/2023
2148,2148,39658.5999999999,4/20/2024
3916,3916,39685.6999999999,3/24/2024
1604,1604,39712.7999999999,8/30/2023
1277,1277,39739.8999999999,9/13/2022
1656,1656,39766.9999999999,6/11/2024
1289,1289,39794.0999999999,4/9/2024
4693,4693,39821.1999999999,1/14/2023
4677,4677,39848.2999999999,8/20/2023
3260,3260,39875.3999999999,1/8/2024
3833,3833,39902.4999999999,11/23/2023
2741,2741,39929.5999999999,7/4/2023
1113,1113,39956.6999999999,11/18/2023
3832,3832,39983.7999999999,2/22/2023
4298,4298,40010.8999999999,3/6/2023
2546,2546,40037.9999999999,7/4/2024
3617,3617,40065.0999999999,7/31/2023
710,710,40092.1999999999,1/5/2024
1483,1483,40119.2999999999,1/18/2024
1051,1051,40146.3999999999,5/25/2023
3796,3796,40173.4999999999,5/22/2023
2254,2254,40200.5999999999,1/28/2023
4034,4034,40227.6999999999,10/25/2022
533,533,40254.7999999999,10/26/2023
3229,3229,40281.8999999999,1/5/2023
4180,4180,40308.9999999999,1/11/2024
3645,3645,40336.0999999999,7/20/2023
4369,4369,40363.1999999999,4/2/2024
4993,4993,40390.2999999999,2/8/2024
3358,3358,40417.3999999999,9/28/2023
4366,4366,40444.4999999999,12/4/2022
1590,1590,40471.5999999999,1/27/2024
3659,3659,40498.6999999999,11/3/2023
4244,4244,40525.7999999999,2/3/2023
1838,1838,40552.8999999999,8/25/2023
4694,4694,40579.9999999999,12/23/2022
3299,3299,40607.0999999999,1/14/2023
4395,4395,40634.1999999999,3/2/2023
2463,2463,40661.2999999999,12/2/2022
1279,1279,40688.3999999999,6/8/2024
2522,2522,40715.4999999999,8/30/2022
4816,4816,40742.5999999998,7/8/2023
3171,3171,40769.6999999998,4/20/2023
4197,4197,40796.7999999998,11/4/2022
3897,3897,40823.8999999998,5/25/2023
225,225,40850.9999999998,12/1/2022
440,440,40878.0999999998,6/17/2024
3183,3183,40905.1999999998,3/27/2023
3734,3734,40932.2999999998,12/5/2022
2075,2075,40959.3999999998,5/28/2023
2107,2107,40986.4999999998,9/24/2022
1436,1436,41013.5999999998,12/13/2022
2872,2872,41040.6999999998,6/19/2024
4965,4965,41067.7999999998,10/22/2023
4171,4171,41094.8999999998,3/28/2023
2961,2961,41121.9999999998,5/4/2023
918,918,41149.0999999998,10/27/2023
744,744,41176.1999999998,10/21/2023
382,382,41203.2999999998,4/16/2024
4361,4361,41230.3999999998,1/31/2023
590,590,41257.4999999998,8/28/2022
4446,4446,41284.5999999998,1/8/2024
4312,4312,41311.6999999998,5/6/2023
2156,2156,41338.7999999998,12/19/2022
1528,1528,41365.8999999998,9/4/2022
2902,2902,41392.9999999998,12/4/2022
1422,1422,41420.0999999998,3/2/2023
280,280,41447.1999999998,2/22/2023
4726,4726,41474.2999999998,11/14/2022
1649,1649,41501.3999999998,6/26/2024
1027,1027,41528.4999999998,12/13/2022
2914,2914,41555.5999999998,9/5/2023
4770,4770,41582.6999999998,11/14/2023
607,607,41609.7999999998,12/18/2023
335,335,41636.8999999998,11/14/2023
2594,2594,41663.9999999998,8/15/2022
26,26,41691.0999999998,5/11/2024
2964,2964,41718.1999999998,6/11/2023
3212,3212,41745.2999999998,8/3/2023
2992,2992,41772.3999999998,7/29/2024
659,659,41799.4999999998,6/25/2024
2853,2853,41826.5999999998,9/10/2023
2735,2735,41853.6999999998,6/29/2024
265,265,41880.7999999998,2/18/2023
1937,1937,41907.8999999998,3/12/2024
2437,2437,41934.9999999998,11/21/2023
3780,3780,41962.0999999998,2/26/2024
1371,1371,41989.1999999998,1/20/2023
862,862,42016.2999999998,2/17/2024
596,596,42043.3999999998,6/28/2024
1283,1283,42070.4999999998,7/31/2024
491,491,42097.5999999998,4/23/2024
519,519,42124.6999999998,2/15/2023
1940,1940,42151.7999999998,11/3/2023
2662,2662,42178.8999999998,3/30/2023
1721,1721,42205.9999999998,7/23/2024
4659,4659,42233.0999999998,6/6/2023
1920,1920,42260.1999999998,1/25/2024
4998,4998,42287.2999999998,1/11/2023
1074,1074,42314.3999999998,10/13/2023
4459,4459,42341.4999999998,12/4/2023
4572,4572,42368.5999999998,5/4/2024
4645,4645,42395.6999999998,5/14/2023
3879,3879,42422.7999999998,4/28/2023
1991,1991,42449.8999999998,10/23/2022
1136,1136,42476.9999999998,4/8/2023
2360,2360,42504.0999999998,2/27/2023
4582,4582,42531.1999999998,2/6/2023
2978,2978,42558.2999999998,1/31/2024
4415,4415,42585.3999999998,11/29/2022
3441,3441,42612.4999999997,10/5/2023
2820,2820,42639.5999999997,12/25/2022
669,669,42666.6999999997,3/29/2024
1467,1467,42693.7999999997,6/21/2024
4153,4153,42720.8999999997,1/14/2023
2473,2473,42747.9999999997,4/6/2024
1551,1551,42775.0999999997,5/11/2024
3200,3200,42802.1999999997,10/30/2023
870,870,42829.2999999997,3/30/2024
1646,1646,42856.3999999997,3/19/2024
2718,2718,42883.4999999997,10/23/2022
4348,4348,42910.5999999997,7/13/2024
751,751,42937.6999999997,1/12/2024
2104,2104,42964.7999999997,1/31/2023
3054,3054,42991.8999999997,9/20/2023
2650,2650,43018.9999999997,4/30/2024
504,504,43046.0999999997,11/12/2023
2566,2566,43073.1999999997,9/15/2023
1795,1795,43100.2999999997,12/6/2022
3230,3230,43127.3999999997,6/22/2023
261,261,43154.4999999997,10/12/2023
2444,2444,43181.5999999997,6/18/2023
4886,4886,43208.6999999997,4/5/2023
536,536,43235.7999999997,11/14/2022
3593,3593,43262.8999999997,5/10/2023
2263,2263,43289.9999999997,5/10/2023
1500,1500,43317.0999999997,5/2/2023
4279,4279,43344.1999999997,11/25/2022
3166,3166,43371.2999999997,4/24/2023
3686,3686,43398.3999999997,10/16/2023
970,970,43425.4999999997,9/11/2022
1827,1827,43452.5999999997,4/1/2023
195,195,43479.6999999997,4/27/2023
1207,1207,43506.7999999997,2/4/2024
2149,2149,43533.8999999997,10/11/2023
4630,4630,43560.9999999997,2/7/2024
4135,4135,43588.0999999997,7/4/2024
4807,4807,43615.1999999997,9/23/2022
1376,1376,43642.2999999997,6/1/2023
1889,1889,43669.3999999997,6/17/2023
4231,4231,43696.4999999997,1/12/2024
3170,3170,43723.5999999997,8/17/2023
2386,2386,43750.6999999997,3/9/2023
4397,4397,43777.7999999997,10/3/2023
3078,3078,43804.8999999997,2/21/2024
3153,3153,43831.9999999997,3/28/2023
2823,2823,43859.0999999997,10/23/2022
4994,4994,43886.1999999997,4/4/2023
3076,3076,43913.2999999997,12/12/2022
1165,1165,43940.3999999997,3/16/2023
4146,4146,43967.4999999997,12/13/2023
2775,2775,43994.5999999997,12/24/2023
1386,1386,44021.6999999997,12/6/2022
3474,3474,44048.7999999997,11/16/2022
4513,4513,44075.8999999997,4/26/2023
4195,4195,44102.9999999997,11/1/2022
2645,2645,44130.0999999997,2/9/2023
1438,1438,44157.1999999997,4/13/2023
2700,2700,44184.2999999997,12/6/2023
