trend_id,house_id,date_recorded,price,trend_description
3944,692,2024-04-12,822113.5,same than last month
3945,961,2024-04-12,513703.17,lower than last month by $44281.45 (7.94%)
3946,41,2024-04-12,265219.18,higher than 6 months ago by $23158.44 (9.57%)
3947,164,2024-04-12,576177.11,lower than 2 months ago by $37680.69 (6.14%)
3948,312,2024-04-12,222417.74,lower than last month by $29831.83 (11.83%)
3949,959,2024-04-13,655357.83,same than 6 months ago
3950,198,2024-04-13,975648.06,same than a year ago
3951,693,2024-04-13,285537.9,lower than last year by $25983.08 (8.34%)
3952,418,2024-04-13,336421.95,higher than 3 months ago by $16198.93 (5.06%)
3953,722,2024-04-13,311552.23,same than last quarter
3954,704,2024-04-13,248002.22,higher than last month by $42255.8 (20.54%)
3955,337,2024-04-13,279464.81,lower than last year by $30093.58 (9.72%)
3956,542,2024-04-13,323533.44,same than 3 months ago
3957,670,2024-04-13,984259.45,same than last year
3958,832,2024-04-14,397287.85,lower than last month by $22348.33 (5.33%)
3959,934,2024-04-14,110509.49,lower than 3 months ago by $48649.48 (30.57%)
3960,7,2024-04-14,663790.68,higher than last quarter by $44681.75 (7.22%)
3961,384,2024-04-14,702585.07,lower than last year by $36022.91 (4.88%)
3962,153,2024-04-14,509977.04,same than last month
3963,880,2024-04-14,907752.84,higher than a year ago by $27415.62 (3.11%)
3964,595,2024-04-14,717100.02,same than last quarter
3965,556,2024-04-14,239598.56,lower than 6 months ago by $18229.69 (7.07%)
3966,640,2024-04-14,927943.59,lower than a year ago by $25599.87 (2.68%)
3967,999,2024-04-14,824072.92,higher than 2 months ago by $35693.41 (4.53%)
3968,663,2024-04-15,794136.72,same than a year ago
3969,426,2024-04-15,214517.6,same than 3 months ago
3970,226,2024-04-15,541894.08,higher than last quarter by $9377.49 (1.76%)
3971,326,2024-04-15,279094.69,lower than last month by $47898.07 (14.65%)
3972,693,2024-04-15,471881.56,higher than last quarter by $45280.75 (10.61%)
3973,623,2024-04-15,481798.13,lower than last year by $20561.93 (4.09%)
3974,258,2024-04-15,813203.44,higher than 6 months ago by $18126.23 (2.28%)
3975,558,2024-04-15,195979.23,same than 3 months ago
3976,655,2024-04-15,495579.81,same than last month
3977,824,2024-04-15,872801.06,higher than last quarter by $32382.98 (3.85%)
3978,964,2024-04-16,279484.03,higher than last year by $10226.84 (3.8%)
3979,437,2024-04-16,489728.01,lower than last quarter by $27046.05 (5.23%)
3980,755,2024-04-16,911310.31,higher than last year by $22142.0 (2.49%)
3981,553,2024-04-16,194422.72,lower than last quarter by $15115.26 (7.21%)
3982,600,2024-04-16,744163.94,same than a year ago
3983,557,2024-04-16,491373.38,higher than a year ago by $26458.99 (5.69%)
3984,791,2024-04-16,905184.59,lower than 3 months ago by $35591.38 (3.78%)
3985,294,2024-04-16,514749.57,higher than 2 months ago by $37635.74 (7.89%)
3986,457,2024-04-16,883674.76,higher than 6 months ago by $15525.59 (1.79%)
3987,597,2024-04-17,473939.89,higher than a year ago by $33553.97 (7.62%)
3988,404,2024-04-17,596469.68,lower than 3 months ago by $33693.62 (5.35%)
3989,979,2024-04-17,179366.88,higher than 2 months ago by $25499.37 (16.57%)
3990,866,2024-04-17,433873.27,lower than last month by $8823.67 (1.99%)
3991,41,2024-04-17,960180.7,lower than last year by $13583.52 (1.39%)
3992,59,2024-04-17,415525.8,same than 3 months ago
3993,229,2024-04-17,155643.65,lower than 2 months ago by $17203.78 (9.95%)
3994,408,2024-04-17,820350.14,lower than last year by $35246.39 (4.12%)
3995,448,2024-04-17,807954.91,higher than 2 months ago by $33447.37 (4.32%)
3996,820,2024-04-17,904542.16,lower than last quarter by $32749.66 (3.49%)
3997,367,2024-04-18,290294.53,lower than last quarter by $7361.34 (2.47%)
3998,231,2024-04-18,451081.86,same than a year ago
3999,327,2024-04-18,454246.63,higher than last quarter by $34715.88 (8.27%)
4000,830,2024-04-18,482242.92,lower than 2 months ago by $17432.67 (3.49%)
4001,315,2024-04-18,866676.72,same than last month
4002,199,2024-04-18,309100.88,higher than last month by $44958.95 (17.02%)
4003,459,2024-04-18,544051.92,lower than a year ago by $45271.62 (7.68%)
4004,372,2024-04-18,486287.66,lower than last year by $12682.58 (2.54%)
4005,908,2024-04-18,697910.22,lower than 3 months ago by $26031.74 (3.6%)
4006,964,2024-04-19,894020.69,higher than 6 months ago by $44037.36 (5.18%)
4007,752,2024-04-19,734317.48,same than last year
4008,326,2024-04-19,635691.72,lower than last month by $45573.85 (6.69%)
4009,287,2024-04-19,628596.49,same than a year ago
4010,403,2024-04-19,606197.82,lower than last quarter by $6127.37 (1.0%)
4011,713,2024-04-19,615113.1,higher than 2 months ago by $5393.86 (0.88%)
4012,65,2024-04-19,666506.18,same than 2 months ago
4013,214,2024-04-19,761730.35,lower than a year ago by $26154.87 (3.32%)
4014,574,2024-04-19,559220.06,lower than a year ago by $24672.79 (4.23%)
4015,571,2024-04-19,828361.3,lower than 6 months ago by $46934.13 (5.36%)
4016,742,2024-04-20,241262.76,higher than 2 months ago by $27541.95 (12.89%)
4017,68,2024-04-20,210668.96,lower than a year ago by $27409.75 (11.51%)
4018,769,2024-04-20,764904.61,lower than a year ago by $21511.64 (2.74%)
4019,989,2024-04-20,119560.03,lower than last year by $27354.88 (18.62%)
4020,900,2024-04-20,142976.96,same than last year
4021,807,2024-04-20,113024.96,lower than last quarter by $44925.11 (28.44%)
4022,500,2024-04-20,261580.27,same than a year ago
4023,156,2024-04-20,855699.17,higher than a year ago by $17915.94 (2.14%)
4024,255,2024-04-20,720463.13,same than last month
4025,129,2024-04-20,771396.51,same than last quarter
4026,128,2024-04-21,544315.98,same than last year
4027,887,2024-04-21,735028.82,same than 2 months ago
4028,757,2024-04-21,529273.77,higher than 3 months ago by $9224.08 (1.77%)
4029,768,2024-04-21,598148.95,higher than last month by $43033.3 (7.75%)
4030,513,2024-04-21,360756.47,same than 3 months ago
4031,301,2024-04-21,939219.97,lower than 6 months ago by $30225.27 (3.12%)
4032,363,2024-04-21,542800.98,higher than 6 months ago by $36472.69 (7.2%)
4033,203,2024-04-21,957994.34,same than 2 months ago
4034,661,2024-04-21,324276.7,same than 2 months ago
4035,22,2024-04-22,787866.52,higher than last quarter by $38647.18 (5.16%)
4036,289,2024-04-22,806510.85,higher than last quarter by $12927.43 (1.63%)
4037,243,2024-04-22,355560.58,higher than last year by $22878.18 (6.88%)
4038,761,2024-04-22,538856.06,same than 6 months ago
4039,647,2024-04-22,783007.02,lower than last quarter by $26508.41 (3.27%)
4040,582,2024-04-22,372538.56,higher than 6 months ago by $32080.55 (9.42%)
4041,556,2024-04-22,380889.37,higher than last month by $31784.78 (9.1%)
4042,436,2024-04-22,103902.74,lower than 6 months ago by $32267.3 (23.7%)
4043,49,2024-04-22,757224.15,higher than last year by $20538.38 (2.79%)
4044,256,2024-04-22,642519.96,same than last month
4045,380,2024-04-23,233979.88,same than last year
4046,986,2024-04-23,875742.31,lower than 3 months ago by $38381.6 (4.2%)
4047,535,2024-04-23,773123.32,higher than last quarter by $12488.36 (1.64%)
4048,798,2024-04-23,417129.58,same than last month
4049,285,2024-04-23,294250.11,lower than a year ago by $15134.73 (4.89%)
4050,88,2024-04-23,787481.38,lower than 3 months ago by $23257.24 (2.87%)
4051,173,2024-04-23,373004.4,lower than 3 months ago by $34406.2 (8.45%)
4052,959,2024-04-23,232762.26,lower than last year by $29204.97 (11.15%)
4053,903,2024-04-23,717001.06,same than 2 months ago
4054,917,2024-04-23,133276.47,same than 3 months ago
4055,687,2024-04-24,465662.29,lower than last year by $46799.66 (9.13%)
4056,667,2024-04-24,465416.57,same than last year
4057,620,2024-04-24,125171.2,same than last year
4058,601,2024-04-24,553297.87,higher than 2 months ago by $45657.58 (8.99%)
4059,590,2024-04-24,428057.85,higher than last quarter by $45759.87 (11.97%)
4060,37,2024-04-24,623419.56,higher than 6 months ago by $26774.88 (4.49%)
4061,321,2024-04-24,857871.39,lower than last quarter by $46223.67 (5.11%)
4062,956,2024-04-24,723161.32,higher than a year ago by $18597.61 (2.64%)
4063,236,2024-04-24,952362.15,lower than last quarter by $36394.25 (3.68%)
4064,323,2024-04-25,280328.22,higher than last year by $45456.53 (19.35%)
4065,84,2024-04-25,732458.79,same than last year
4066,612,2024-04-25,237140.76,same than 3 months ago
4067,70,2024-04-25,337865.34,same than 3 months ago
4068,770,2024-04-25,828344.3,lower than 3 months ago by $18930.45 (2.23%)
4069,466,2024-04-25,578863.83,higher than last year by $38332.33 (7.09%)
4070,732,2024-04-25,402663.9,same than last quarter
4071,478,2024-04-25,141028.78,same than last quarter
4072,928,2024-04-25,875494.32,lower than 2 months ago by $22391.66 (2.49%)
4073,124,2024-04-25,235374.48,same than a year ago
4074,875,2024-04-26,946379.44,lower than last month by $33547.85 (3.42%)
4075,509,2024-04-26,884090.14,higher than 2 months ago by $25609.12 (2.98%)
4076,535,2024-04-26,679567.77,same than 3 months ago
4077,283,2024-04-26,471455.35,higher than a year ago by $44256.3 (10.36%)
4078,302,2024-04-26,129330.36,same than last year
4079,457,2024-04-26,523464.75,higher than 6 months ago by $22135.01 (4.42%)
4080,53,2024-04-26,836489.3,higher than a year ago by $26325.63 (3.25%)
4081,560,2024-04-26,690742.45,lower than 6 months ago by $23203.16 (3.25%)
4082,745,2024-04-26,782056.3,same than a year ago
4083,936,2024-04-26,312662.51,higher than last year by $22715.43 (7.83%)
4084,378,2024-04-27,609212.46,higher than last quarter by $15833.19 (2.67%)
4085,722,2024-04-27,831253.5,higher than a year ago by $19889.92 (2.45%)
4086,813,2024-04-27,396522.59,same than 3 months ago
4087,451,2024-04-27,604429.43,lower than last quarter by $18451.22 (2.96%)
4088,495,2024-04-27,354426.74,higher than 6 months ago by $26579.97 (8.11%)
4089,928,2024-04-27,559096.13,same than a year ago
4090,625,2024-04-27,419880.24,lower than 3 months ago by $49859.75 (10.61%)
4091,630,2024-04-27,885562.24,lower than last month by $6892.21 (0.77%)
4092,394,2024-04-27,254326.32,same than last quarter
4093,413,2024-04-28,240735.81,same than last year
4094,829,2024-04-28,118111.13,lower than 6 months ago by $47243.98 (28.57%)
4095,215,2024-04-28,458445.97,lower than 2 months ago by $9933.09 (2.12%)
4096,609,2024-04-28,118698.35,higher than a year ago by $14758.51 (14.2%)
4097,812,2024-04-28,410353.29,higher than 6 months ago by $5688.59 (1.41%)
4098,695,2024-04-28,716550.32,higher than a year ago by $5718.61 (0.8%)
4099,107,2024-04-28,525787.42,same than last year
4100,113,2024-04-28,521940.97,same than 2 months ago
4101,311,2024-04-28,210476.38,higher than 6 months ago by $30376.9 (16.87%)
4102,16,2024-04-28,676816.56,lower than 2 months ago by $32084.55 (4.53%)
4103,758,2024-04-29,671306.5,lower than 2 months ago by $36368.33 (5.14%)
4104,664,2024-04-29,169461.71,lower than 3 months ago by $14399.65 (7.83%)
4105,257,2024-04-29,941927.23,higher than a year ago by $39499.61 (4.38%)
4106,625,2024-04-29,315267.14,same than a year ago
4107,474,2024-04-29,313094.3,higher than 2 months ago by $32209.28 (11.47%)
4108,774,2024-04-29,370085.07,lower than 2 months ago by $30819.99 (7.69%)
4109,469,2024-04-29,142184.84,same than 6 months ago
4110,928,2024-04-29,423315.8,lower than 2 months ago by $27848.89 (6.17%)
4111,322,2024-04-29,562725.96,same than 6 months ago
4112,878,2024-04-29,279471.33,lower than a year ago by $6019.61 (2.11%)
4113,731,2024-04-30,310262.65,same than last quarter
4114,221,2024-04-30,181837.46,lower than last month by $29901.37 (14.12%)
4115,691,2024-04-30,201840.48,lower than last year by $5324.22 (2.57%)
4116,107,2024-04-30,500999.47,lower than 6 months ago by $15910.07 (3.08%)
4117,304,2024-04-30,229819.26,same than last quarter
4118,599,2024-04-30,963772.91,same than last year
4119,27,2024-04-30,423255.78,lower than 2 months ago by $15947.27 (3.63%)
4120,958,2024-04-30,490078.64,same than a year ago
4121,413,2024-04-30,205625.92,same than last quarter
4122,188,2024-05-01,623257.23,lower than last month by $39090.49 (5.9%)
4123,722,2024-05-01,670906.34,lower than last year by $28579.64 (4.09%)
4124,126,2024-05-01,693459.61,lower than last year by $29839.17 (4.13%)
4125,682,2024-05-01,464133.42,lower than last quarter by $45041.25 (8.85%)
4126,517,2024-05-01,272575.26,lower than 3 months ago by $46509.98 (14.58%)
4127,627,2024-05-01,673351.92,higher than 6 months ago by $23423.92 (3.6%)
4128,633,2024-05-01,722004.32,same than a year ago
4129,771,2024-05-01,779394.91,higher than last quarter by $32501.08 (4.35%)
4130,904,2024-05-01,555914.58,lower than a year ago by $47995.59 (7.95%)
4131,738,2024-05-01,672194.74,same than last month
4132,46,2024-05-02,309714.32,higher than last month by $47948.95 (18.32%)
4133,600,2024-05-02,747994.89,higher than last month by $44335.58 (6.3%)
4134,637,2024-05-02,270477.29,higher than last year by $30305.22 (12.62%)
4135,792,2024-05-02,608998.59,same than a year ago
4136,511,2024-05-02,859138.86,higher than a year ago by $48589.82 (5.99%)
4137,794,2024-05-02,949936.64,lower than last month by $5673.27 (0.59%)
4138,423,2024-05-02,828469.2,same than 3 months ago
4139,52,2024-05-02,719250.24,higher than 2 months ago by $38308.79 (5.63%)
4140,59,2024-05-02,459685.26,higher than last month by $35302.04 (8.32%)
4141,988,2024-05-02,278991.07,same than last month
4142,736,2024-05-03,186944.52,higher than last quarter by $38826.81 (26.21%)
4143,858,2024-05-03,371669.66,same than a year ago
4144,339,2024-05-03,470730.67,lower than a year ago by $17506.17 (3.59%)
4145,989,2024-05-03,413827.83,higher than last year by $35559.41 (9.4%)
4146,60,2024-05-03,933763.63,higher than 6 months ago by $5169.11 (0.56%)
4147,271,2024-05-03,349041.91,higher than last year by $23537.68 (7.23%)
4148,945,2024-05-03,444933.6,same than last year
4149,416,2024-05-03,289274.41,lower than 3 months ago by $17101.7 (5.58%)
4150,690,2024-05-03,970282.63,same than a year ago
4151,839,2024-05-04,206539.96,higher than last month by $41255.76 (24.96%)
4152,841,2024-05-04,775059.85,lower than last year by $47582.75 (5.78%)
4153,139,2024-05-04,671876.73,lower than 2 months ago by $6969.26 (1.03%)
4154,811,2024-05-04,312816.47,higher than 3 months ago by $27394.22 (9.6%)
4155,378,2024-05-04,409821.6,higher than last year by $36241.93 (9.7%)
4156,74,2024-05-04,667826.58,same than 2 months ago
4157,296,2024-05-04,626689.46,lower than a year ago by $47680.75 (7.07%)
4158,638,2024-05-04,532312.35,higher than last month by $39830.79 (8.09%)
4159,719,2024-05-04,711067.49,same than 6 months ago
4160,294,2024-05-04,719624.66,same than 2 months ago
4161,187,2024-05-05,713524.05,higher than last month by $22366.27 (3.24%)
4162,334,2024-05-05,216813.57,lower than last month by $10169.29 (4.48%)
4163,748,2024-05-05,730988.26,higher than a year ago by $45585.84 (6.65%)
4164,855,2024-05-05,232989.6,same than last year
4165,376,2024-05-05,297932.64,lower than 2 months ago by $34153.42 (10.28%)
4166,52,2024-05-05,986605.74,higher than 3 months ago by $10475.7 (1.07%)
4167,530,2024-05-05,698909.68,same than 6 months ago
4168,843,2024-05-05,593559.57,same than 6 months ago
4169,376,2024-05-05,896019.33,same than last year
4170,64,2024-05-05,443884.22,same than last month
4171,157,2024-05-06,377284.66,higher than last year by $33970.93 (9.9%)
4172,718,2024-05-06,276748.51,higher than 3 months ago by $19371.65 (7.53%)
4173,830,2024-05-06,869557.41,lower than 6 months ago by $41925.64 (4.6%)
4174,922,2024-05-06,131440.06,lower than 3 months ago by $28274.71 (17.7%)
4175,989,2024-05-06,413069.71,higher than last month by $38665.32 (10.33%)
4176,656,2024-05-06,242594.75,lower than a year ago by $17468.82 (6.72%)
4177,155,2024-05-06,450354.14,higher than a year ago by $12603.49 (2.88%)
4178,117,2024-05-06,766318.65,lower than last month by $34715.15 (4.33%)
4179,460,2024-05-06,676358.12,lower than 6 months ago by $20876.88 (2.99%)
4180,295,2024-05-07,684144.14,same than 3 months ago
4181,820,2024-05-07,874845.28,lower than last year by $17155.46 (1.92%)
4182,315,2024-05-07,364392.31,lower than last year by $5480.35 (1.48%)
4183,160,2024-05-07,595139.19,same than 3 months ago
4184,400,2024-05-07,603248.24,same than last month
4185,858,2024-05-07,660318.12,higher than 3 months ago by $36672.87 (5.88%)
4186,213,2024-05-07,228985.34,same than 6 months ago
4187,132,2024-05-07,287091.49,same than 6 months ago
4188,65,2024-05-07,299731.95,lower than a year ago by $40406.76 (11.88%)
4189,156,2024-05-07,195738.73,higher than a year ago by $29345.06 (17.64%)
4190,848,2024-05-08,533469.65,higher than last month by $27386.04 (5.41%)
4191,644,2024-05-08,216776.65,lower than last year by $11952.51 (5.23%)
4192,518,2024-05-08,531321.97,higher than a year ago by $27901.71 (5.54%)
4193,71,2024-05-08,966869.53,lower than 6 months ago by $49055.36 (4.83%)
4194,556,2024-05-08,705393.18,same than 6 months ago
4195,298,2024-05-08,797157.13,higher than a year ago by $45396.69 (6.04%)
4196,933,2024-05-08,328298.01,lower than 3 months ago by $26178.96 (7.39%)
4197,575,2024-05-08,626893.2,lower than 2 months ago by $11010.81 (1.73%)
4198,1000,2024-05-08,413988.2,higher than a year ago by $8630.87 (2.13%)
4199,791,2024-05-08,519378.2,lower than last month by $39650.97 (7.09%)
4200,23,2024-05-09,940641.81,higher than last year by $42679.53 (4.75%)
4201,86,2024-05-09,333806.26,lower than 3 months ago by $27616.03 (7.64%)
4202,549,2024-05-09,666064.32,same than 6 months ago
4203,696,2024-05-09,632071.26,lower than 3 months ago by $45994.41 (6.78%)
4204,865,2024-05-09,507972.61,higher than 6 months ago by $11888.11 (2.4%)
4205,737,2024-05-09,292707.82,higher than last quarter by $33578.63 (12.96%)
4206,569,2024-05-09,163286.19,higher than last year by $9521.82 (6.19%)
4207,894,2024-05-09,621326.7,same than 6 months ago
4208,17,2024-05-09,122101.62,same than 3 months ago
4209,861,2024-05-10,335540.75,higher than 3 months ago by $19842.99 (6.29%)
4210,374,2024-05-10,638886.91,lower than last month by $36263.09 (5.37%)
4211,507,2024-05-10,458329.31,same than 3 months ago
4212,351,2024-05-10,103637.03,higher than last month by $48056.1 (86.46%)
4213,964,2024-05-10,375310.81,higher than a year ago by $26549.34 (7.61%)
4214,977,2024-05-10,780293.07,same than last month
4215,240,2024-05-10,692159.91,lower than 3 months ago by $24139.93 (3.37%)
4216,551,2024-05-10,856294.04,same than last month
4217,482,2024-05-10,810559.45,higher than 2 months ago by $5170.14 (0.64%)
4218,539,2024-05-10,649094.95,higher than 6 months ago by $14718.1 (2.32%)
4219,182,2024-05-11,508521.81,lower than last year by $39953.03 (7.28%)
4220,213,2024-05-11,717580.86,higher than 6 months ago by $30337.96 (4.41%)
4221,238,2024-05-11,428869.71,higher than 6 months ago by $17874.65 (4.35%)
4222,122,2024-05-11,116188.55,higher than last quarter by $16618.56 (16.69%)
4223,147,2024-05-11,165775.51,lower than 2 months ago by $9262.19 (5.29%)
4224,172,2024-05-11,692719.53,lower than last year by $17420.68 (2.45%)
4225,615,2024-05-11,943133.32,lower than a year ago by $22291.08 (2.31%)
4226,960,2024-05-11,427352.83,same than 2 months ago
4227,869,2024-05-11,245796.32,higher than 3 months ago by $32376.87 (15.17%)
4228,405,2024-05-12,927776.61,higher than 3 months ago by $33858.72 (3.79%)
4229,730,2024-05-12,893664.5,higher than a year ago by $31488.26 (3.65%)
4230,781,2024-05-12,946424.78,same than a year ago
4231,81,2024-05-12,191044.64,lower than last quarter by $40974.65 (17.66%)
4232,218,2024-05-12,605794.92,same than 6 months ago
4233,54,2024-05-12,181585.75,same than a year ago
4234,256,2024-05-12,223653.2,higher than 3 months ago by $37672.96 (20.26%)
4235,363,2024-05-12,339453.28,higher than 6 months ago by $28587.94 (9.2%)
4236,895,2024-05-12,941029.09,same than last year
4237,175,2024-05-12,275245.71,same than 2 months ago
4238,504,2024-05-13,448688.18,lower than a year ago by $27027.13 (5.68%)
4239,271,2024-05-13,274197.68,lower than 2 months ago by $10156.62 (3.57%)
4240,795,2024-05-13,461897.27,higher than last quarter by $34045.43 (7.96%)
4241,636,2024-05-13,234411.59,same than a year ago
4242,709,2024-05-13,330346.16,lower than last year by $35779.05 (9.77%)
4243,966,2024-05-13,104903.05,lower than 6 months ago by $47576.28 (31.2%)
4244,532,2024-05-13,627549.59,same than 3 months ago
4245,159,2024-05-13,901904.85,same than 2 months ago
4246,593,2024-05-13,131614.92,same than 2 months ago
4247,319,2024-05-13,239066.31,lower than 2 months ago by $6239.53 (2.54%)
4248,732,2024-05-14,177907.43,lower than a year ago by $32441.91 (15.42%)
4249,197,2024-05-14,553294.92,same than 2 months ago
4250,751,2024-05-14,206535.94,same than last year
4251,16,2024-05-14,278986.38,higher than last quarter by $35002.16 (14.35%)
4252,645,2024-05-14,136639.38,lower than 6 months ago by $17606.44 (11.41%)
4253,242,2024-05-14,884537.49,lower than a year ago by $8992.8 (1.01%)
4254,870,2024-05-14,343578.46,lower than a year ago by $6095.48 (1.74%)
4255,710,2024-05-14,671727.1,same than 2 months ago
4256,589,2024-05-14,174457.96,higher than last year by $36271.17 (26.25%)
4257,203,2024-05-15,754529.35,lower than 6 months ago by $38920.75 (4.91%)
4258,195,2024-05-15,120129.88,same than 6 months ago
4259,360,2024-05-15,651431.22,lower than 2 months ago by $8118.21 (1.23%)
4260,482,2024-05-15,828640.64,higher than last year by $16990.27 (2.09%)
4261,659,2024-05-15,466470.76,lower than 3 months ago by $12015.99 (2.51%)
4262,3,2024-05-15,535477.18,lower than a year ago by $14195.87 (2.58%)
4263,861,2024-05-15,397217.11,same than last year
4264,790,2024-05-15,371014.97,same than last month
4265,819,2024-05-15,351195.11,same than last quarter
4266,52,2024-05-15,542896.91,lower than a year ago by $7323.68 (1.33%)
4267,881,2024-05-16,671182.89,higher than 3 months ago by $43090.06 (6.86%)
4268,342,2024-05-16,883249.4,higher than 2 months ago by $42897.46 (5.1%)
4269,575,2024-05-16,901983.87,same than a year ago
4270,534,2024-05-16,869711.23,lower than 6 months ago by $15517.87 (1.75%)
4271,214,2024-05-16,225993.32,lower than last quarter by $15529.17 (6.43%)
4272,892,2024-05-16,841068.82,higher than last quarter by $45692.96 (5.74%)
4273,317,2024-05-16,662893.55,same than 2 months ago
4274,62,2024-05-16,126818.49,same than 2 months ago
4275,574,2024-05-16,901489.61,lower than last month by $21091.21 (2.29%)
4276,714,2024-05-16,483307.2,lower than last month by $43977.95 (8.34%)
4277,108,2024-05-17,904683.22,lower than last quarter by $25438.99 (2.74%)
4278,510,2024-05-17,106808.98,higher than last month by $35689.35 (50.18%)
4279,789,2024-05-17,731573.69,higher than last quarter by $13718.64 (1.91%)
4280,679,2024-05-17,737969.19,lower than 6 months ago by $47550.06 (6.05%)
4281,965,2024-05-17,796756.42,higher than last month by $49061.22 (6.56%)
4282,287,2024-05-17,466038.29,lower than a year ago by $47482.01 (9.25%)
4283,124,2024-05-17,684368.05,lower than last month by $44957.23 (6.16%)
4284,453,2024-05-17,568054.54,same than last quarter
4285,318,2024-05-17,531831.41,higher than 2 months ago by $42892.48 (8.77%)
4286,769,2024-05-18,976082.88,higher than a year ago by $49741.01 (5.37%)
4287,185,2024-05-18,880550.17,higher than last year by $34512.04 (4.08%)
4288,86,2024-05-18,371544.54,lower than last month by $27518.14 (6.9%)
4289,348,2024-05-18,536570.35,lower than 2 months ago by $46781.77 (8.02%)
4290,560,2024-05-18,213552.76,higher than a year ago by $49309.73 (30.02%)
4291,534,2024-05-18,487558.78,higher than last month by $6480.3 (1.35%)
4292,713,2024-05-18,246607.7,lower than 2 months ago by $20262.2 (7.59%)
4293,383,2024-05-18,777553.48,higher than a year ago by $23730.54 (3.15%)
4294,712,2024-05-18,502040.61,lower than 6 months ago by $20044.34 (3.84%)
4295,527,2024-05-18,487279.9,higher than a year ago by $44653.3 (10.09%)
4296,112,2024-05-19,795235.97,higher than 3 months ago by $39204.08 (5.19%)
4297,167,2024-05-19,313187.02,higher than a year ago by $25221.66 (8.76%)
4298,639,2024-05-19,816682.57,lower than last year by $46409.2 (5.38%)
4299,379,2024-05-19,278268.95,lower than last year by $36040.78 (11.47%)
4300,825,2024-05-19,882946.24,higher than a year ago by $17040.87 (1.97%)
4301,416,2024-05-19,345388.46,lower than a year ago by $31648.98 (8.39%)
4302,247,2024-05-19,633384.63,higher than 3 months ago by $19201.27 (3.13%)
4303,384,2024-05-19,598003.01,lower than last month by $11715.31 (1.92%)
4304,444,2024-05-19,372892.39,same than last year
4305,450,2024-05-19,389582.45,lower than last month by $24845.41 (6.0%)
4306,682,2024-05-20,114247.79,lower than last month by $29234.78 (20.38%)
4307,464,2024-05-20,131921.02,same than 3 months ago
4308,207,2024-05-20,470786.15,lower than 6 months ago by $40013.34 (7.83%)
4309,125,2024-05-20,813589.7,higher than a year ago by $40012.91 (5.17%)
4310,762,2024-05-20,699002.56,same than last quarter
4311,629,2024-05-20,187078.54,lower than a year ago by $14729.77 (7.3%)
4312,762,2024-05-20,513608.64,same than 2 months ago
4313,1000,2024-05-20,810591.18,higher than a year ago by $26207.47 (3.34%)
4314,278,2024-05-20,506487.86,same than last year
4315,558,2024-05-21,611245.2,same than last month
4316,608,2024-05-21,995957.61,higher than last year by $49844.75 (5.27%)
4317,401,2024-05-21,527418.5,lower than 2 months ago by $24406.47 (4.42%)
4318,982,2024-05-21,981506.05,higher than last quarter by $9752.67 (1.0%)
4319,136,2024-05-21,472804.58,higher than 3 months ago by $20997.3 (4.65%)
4320,455,2024-05-21,239097.78,same than a year ago
4321,97,2024-05-21,778613.99,same than last month
4322,588,2024-05-21,286776.38,higher than 2 months ago by $36915.82 (14.77%)
4323,989,2024-05-21,477493.69,higher than 6 months ago by $35717.22 (8.08%)
4324,330,2024-05-21,250189.73,lower than 2 months ago by $37157.0 (12.93%)
4325,693,2024-05-22,707933.08,lower than 3 months ago by $29704.55 (4.03%)
4326,776,2024-05-22,855795.29,same than 2 months ago
4327,205,2024-05-22,666496.9,same than last month
4328,487,2024-05-22,840979.55,lower than 6 months ago by $31066.71 (3.56%)
4329,954,2024-05-22,735511.55,same than 2 months ago
4330,601,2024-05-22,641268.25,lower than last quarter by $17120.71 (2.6%)
4331,197,2024-05-22,109204.26,lower than 6 months ago by $36414.47 (25.01%)
4332,632,2024-05-22,646093.32,higher than last month by $31955.59 (5.2%)
4333,119,2024-05-22,532506.72,lower than 6 months ago by $45721.01 (7.91%)
4334,192,2024-05-22,840779.44,higher than 2 months ago by $38731.03 (4.83%)
4335,32,2024-05-23,583768.36,higher than 2 months ago by $25510.9 (4.57%)
4336,225,2024-05-23,659926.79,lower than last month by $39223.31 (5.61%)
4337,759,2024-05-23,692915.79,same than 2 months ago
4338,3,2024-05-23,754306.03,lower than a year ago by $36619.8 (4.63%)
4339,531,2024-05-23,656715.55,lower than a year ago by $32444.04 (4.71%)
4340,382,2024-05-23,632030.58,higher than a year ago by $6342.17 (1.01%)
4341,919,2024-05-23,473733.85,higher than 2 months ago by $7964.13 (1.71%)
4342,459,2024-05-23,695233.88,same than last year
4343,534,2024-05-23,154600.05,lower than last quarter by $26682.92 (14.72%)
4344,432,2024-05-24,981204.5,lower than last month by $49149.59 (4.77%)
4345,322,2024-05-24,536577.41,higher than a year ago by $41775.32 (8.44%)
4346,739,2024-05-24,415648.09,same than last month
4347,650,2024-05-24,895732.2,lower than 2 months ago by $22118.14 (2.41%)
4348,785,2024-05-24,603577.74,higher than last quarter by $9673.83 (1.63%)
4349,269,2024-05-24,730366.28,lower than 2 months ago by $26966.58 (3.56%)
4350,10,2024-05-24,944196.35,lower than 2 months ago by $44907.07 (4.54%)
4351,730,2024-05-24,526290.46,higher than 2 months ago by $38487.37 (7.89%)
4352,391,2024-05-24,448567.39,lower than 6 months ago by $36678.44 (7.56%)
4353,496,2024-05-24,539848.72,higher than last month by $45432.32 (9.19%)
